"Time"	bolA	ompR	csgD	rstA	rcsB	rcsA	flhD	hdfR	flhC	qseB	lrhA	gadE	ydeO	evgA	gadW	gadX	rutR	nemR	torR	phoP	mdtE	mdtF	csgF	csgE	csgG	hdeA	hdeB	yhiD	gadA	gadB	gadC	sra	flgH	fliM	ppdA	flgM	fliT	fliF	osmB	fliK	wcaB	ygdB	gltJ	flgA	flgE	wzb	fliJ	flgG	wzc	wcaA	fliQ	fliE	fliG	recC	flgC	fliO	flgD	ygbK	fliR	fliN	yhjH	fliP	gltI	flgF
680	0,1858335	0,7686576	0,0716849	0,0721920	0,6410758	0,5419589	0,0481849	0,5832224	0,0402693	0,0437471	0,0602715	0,1805965	0,0904325	0,0003506	0,6506058	0,1655559	0,3810480	0,6305601	0,3479986	0,0974454	0,3917168	0,1581915	0,0120368	0,3141789	0,7197228	0,5445175	0,3156651	0,6315866	0,1811191	0,0937546	0,3799927	0,4933526	0,0224553	0,0498295	0,0376310	0,0027090	0,0569435	0,1010941	0,4105861	0,1121852	0,5221843	0,1269920	0,0002711	0,0213364	0,0457320	0,7024195	0,0870888	0,3757843	0,6705191	0,7717680	0,1776230	0,0213586	0,0022298	0,0081766	0,0080688	0,0226320	0,0658553	0,5822397	0,0086912	0,0762555	0,0590535	0,0999166	0,0301782	0,0479549
700	0,1922207	0,6791466	0,1346763	0,0254878	0,7170755	0,6291280	0,0759177	0,6501760	0,0461694	0,0363674	0,0731220	0,1729323	0,0432177	0,0017238	0,7013276	0,1946501	0,3891952	0,6043154	0,4095024	0,1165004	0,3870968	0,1892451	0,0361044	0,2999537	0,7676642	0,6443859	0,3277666	0,5416732	0,1501183	0,1005543	0,4351952	0,3722536	0,0148782	0,0801010	0,0096313	0,0053760	0,0508682	0,1266274	0,5219084	0,0905566	0,5704210	0,1590525	0,0001551	0,0419021	0,0343507	0,6304088	0,0924357	0,4507059	0,5692009	0,5881645	0,1989243	0,0105791	0,0057792	0,0097900	0,0091210	0,0262518	0,0408423	0,7922340	0,0021772	0,0438569	0,0519057	0,1243424	0,0356239	0,0723725
720	0,1693938	0,5949511	0,0667170	0,0460413	0,6005422	0,6071517	0,0457076	0,6180859	0,1258084	0,0253526	0,0696770	0,1471375	0,1169116	0,0029175	0,7753870	0,1281739	0,3181288	0,6886699	0,3619284	0,0537971	0,3589764	0,2182861	0,0380922	0,2451624	0,6443153	0,6214774	0,3426050	0,5532129	0,2498765	0,1110314	0,4379268	0,4270286	0,0318751	0,0106440	0,0249901	0,0069368	0,0510069	0,1421403	0,6555398	0,1728520	0,5774332	0,1472826	0,0001508	0,0447039	0,0736672	0,6874747	0,0478399	0,6217274	0,6171816	0,7302696	0,2952310	0,0249484	0,0008297	0,0387344	0,0063146	0,0050168	0,0558736	0,5962064	0,0033467	0,0504675	0,0974760	0,1404240	0,0152934	0,0607272
740	0,1974115	0,6614962	0,0820412	0,0275564	0,7769709	0,7041911	0,0546143	0,7213379	0,0944452	0,0206879	0,0699067	0,1172330	0,0574920	0,0036865	0,6360805	0,1097743	0,3166794	0,7997600	0,3487956	0,1071868	0,3450381	0,1581711	0,0132795	0,2247771	0,7702631	0,5332198	0,4394923	0,7124445	0,1266531	0,0720809	0,3601524	0,4168136	0,0195835	0,0307797	0,0193599	0,0081631	0,0608325	0,0941451	0,6968715	0,1409570	0,4353611	0,1403597	0,0001101	0,0374048	0,0437518	0,6644324	0,0823717	0,4679210	0,5742871	0,6228665	0,3594010	0,0223550	0,0043433	0,0332520	0,0108800	0,0052798	0,0372807	0,5998657	0,0095484	0,0351086	0,0372738	0,0762489	0,0127174	0,0794552
760	0,2182618	0,6844551	0,1176794	0,0278168	0,5707709	0,7938329	0,0855709	0,6868628	0,0633200	0,0284549	0,0575268	0,1197464	0,0625834	0,0047474	0,6951588	0,0883366	0,3329784	0,6104285	0,4009551	0,0704467	0,4625538	0,1103623	0,0100826	0,2246051	0,6928433	0,5959168	0,2651783	0,5359919	0,1983624	0,0907862	0,2725034	0,3903278	0,0199186	0,0168179	0,0246983	0,0025925	0,0247289	0,1087284	0,5665433	0,1617065	0,4638531	0,1224223	0,0001656	0,0290889	0,0459714	0,7882159	0,1105999	0,5890508	0,5807602	0,5901577	0,2774333	0,0105050	0,0144549	0,0258158	0,0117669	0,0111841	0,0410648	0,6511954	0,0208368	0,0402505	0,0704812	0,1159467	0,0354254	0,0328103
780	0,1862686	0,7221643	0,0826389	0,0649904	0,6874974	0,7124968	0,0642386	0,7146374	0,0421690	0,0309342	0,0732410	0,0931181	0,0376700	0,0077922	0,6181220	0,1303965	0,2579110	0,6807275	0,3386002	0,1094338	0,4118227	0,1046186	0,0083407	0,2759115	0,6635296	0,5742435	0,2931133	0,6441114	0,1005520	0,0677463	0,3345376	0,3811096	0,0052789	0,0326388	0,0098385	0,0182240	0,0365812	0,1132223	0,5289704	0,1688454	0,5191905	0,1419502	0,0001013	0,0191597	0,0323359	0,7137523	0,0770675	0,4357087	0,5682098	0,6030544	0,3200064	0,0145755	0,0060824	0,0337383	0,0103075	0,0099907	0,0208051	0,7392480	0,0047507	0,0317165	0,0625885	0,1113825	0,0180726	0,0372677
800	0,1560741	0,5583310	0,0917932	0,0286692	0,6159441	0,6437713	0,0694776	0,7863554	0,0365560	0,0484506	0,1042819	0,1000279	0,0543084	0,0021462	0,6978888	0,1441502	0,2983637	0,7058406	0,4238604	0,1098180	0,4496505	0,0645828	0,0255113	0,2238693	0,8423925	0,5868414	0,2774428	0,5663684	0,1090894	0,0772026	0,2696333	0,4175696	0,0378337	0,0147051	0,0382256	0,0069176	0,0416345	0,1475841	0,5067561	0,2032095	0,4936230	0,1400415	0,0007217	0,0255706	0,0456858	0,6870422	0,0963573	0,4559217	0,6478474	0,6456956	0,3689813	0,0158360	0,0067440	0,0318159	0,0138842	0,0082533	0,0414637	0,6681946	0,0059708	0,0384082	0,0643359	0,1028305	0,0289317	0,0262973
820	0,1750072	0,7690538	0,0584178	0,0346198	0,6640208	0,6603468	0,0890254	0,7197202	0,0588400	0,0280923	0,0645447	0,1008692	0,0603989	0,0031066	0,7917923	0,0832086	0,3337266	0,6440041	0,3716965	0,0651582	0,3187008	0,0745602	0,0301544	0,2873093	0,7248196	0,5987585	0,1531285	0,7227885	0,0668976	0,0799526	0,3304459	0,4102526	0,0230551	0,0433460	0,0153040	0,0237061	0,0382877	0,1746481	0,4551144	0,2536018	0,5389882	0,1255323	0,0005499	0,0099632	0,0504625	0,7885204	0,1337693	0,4443444	0,6806508	0,7961102	0,3941120	0,0300530	0,0113763	0,0386702	0,0044061	0,0052354	0,0230078	0,7212854	0,0118342	0,0466122	0,0438560	0,0612092	0,0092493	0,0331166
840	0,2200168	0,7251451	0,1016425	0,0306561	0,6256766	0,5811290	0,1420406	0,6852282	0,0422533	0,0965561	0,0653698	0,0791664	0,0503649	0,0014309	0,7482171	0,1208300	0,3153835	0,6763297	0,4372024	0,1167348	0,4128904	0,0765131	0,0261816	0,2232912	0,7631427	0,5095104	0,2344703	0,5838092	0,0593211	0,0519850	0,2511983	0,3406908	0,0142459	0,0195332	0,0355474	0,0041153	0,0444449	0,1519084	0,5130612	0,2531461	0,5340067	0,1180501	0,0008650	0,0131425	0,0689104	0,6619569	0,1236418	0,5365118	0,7170069	0,7967132	0,5059165	0,0173034	0,0090809	0,0089301	0,0137312	0,0149735	0,0281632	0,6053815	0,0122465	0,0398502	0,0950157	0,0900742	0,0100951	0,0357861
860	0,2280767	0,6888434	0,0903372	0,0334388	0,7132531	0,7034177	0,0889882	0,7565812	0,0470012	0,0386858	0,0662188	0,0441979	0,0687972	0,0043196	0,6054132	0,1284875	0,2993124	0,6946905	0,4820485	0,0679418	0,3639051	0,0424654	0,0267571	0,2609650	0,6685448	0,5559776	0,1293030	0,5890865	0,0991686	0,0533143	0,2517563	0,3460426	0,0118290	0,0133232	0,0035294	0,0093767	0,0506941	0,1034233	0,6128640	0,1749919	0,5288536	0,1177815	0,0013066	0,0125751	0,0318136	0,7436921	0,1140566	0,4803350	0,6348256	0,6641854	0,4033116	0,0041949	0,0122137	0,0114940	0,0064384	0,0090095	0,0144728	0,6188920	0,0176921	0,0432196	0,1013581	0,0792314	0,0391841	0,0464052
880	0,1857614	0,6333797	0,1020944	0,0289564	0,7393022	0,6088019	0,0894609	0,6583055	0,0818471	0,0251521	0,0596260	0,0394644	0,0474786	0,0010780	0,7636836	0,0894146	0,3066295	0,6661246	0,3775095	0,0482757	0,3512531	0,0168492	0,0187945	0,2232392	0,5768273	0,6189490	0,0998482	0,6278375	0,0807427	0,0386752	0,1870108	0,4554054	0,0183322	0,0632454	0,0173448	0,0020733	0,0162711	0,0974750	0,4621793	0,2349888	0,5048163	0,1571591	0,0002982	0,0144180	0,0320841	0,6936269	0,1103291	0,5381576	0,5760589	0,6248821	0,5003067	0,0086530	0,0016997	0,0202489	0,0157510	0,0017922	0,0467699	0,6337609	0,0226253	0,0538251	0,1125656	0,1039385	0,0097868	0,0440627
900	0,2045240	0,7066689	0,0804312	0,0516627	0,7182327	0,6936694	0,0564185	0,7127162	0,0586554	0,0297001	0,0509950	0,0540795	0,0523154	0,0022669	0,6727509	0,1015196	0,2402616	0,5964831	0,4390614	0,0466356	0,3882832	0,0254897	0,0103045	0,2380793	0,6851565	0,5854102	0,1087697	0,6250576	0,0939714	0,0415676	0,1179571	0,3959484	0,0087264	0,0137717	0,0145999	0,0049882	0,0196595	0,1493912	0,4575997	0,2351486	0,4783073	0,1814017	0,0001080	0,0307896	0,0309271	0,6026145	0,0965993	0,5696526	0,4908588	0,4907277	0,4846227	0,0152159	0,0071581	0,0151495	0,0092752	0,0055480	0,0384511	0,6581755	0,0097721	0,0492172	0,1290652	0,0865517	0,0091754	0,0529793
920	0,2140678	0,6760647	0,0671751	0,0476703	0,7299483	0,6451838	0,1062801	0,6829705	0,0582451	0,0186237	0,0612817	0,0790762	0,0572475	0,0031702	0,7370210	0,1012960	0,3339531	0,6790419	0,4856480	0,1288327	0,3201022	0,0218364	0,0244201	0,2288790	0,6978449	0,5982207	0,0700495	0,6243923	0,0638511	0,0388418	0,1833163	0,4797842	0,0260947	0,0137216	0,0203681	0,0062491	0,0171865	0,1409130	0,4696675	0,3071330	0,5133347	0,1323637	0,0013268	0,0329767	0,0147435	0,7285652	0,0806232	0,5354473	0,5968145	0,6367737	0,4942581	0,0100249	0,0055544	0,0217391	0,0112379	0,0066513	0,0462751	0,5777979	0,0206730	0,0518347	0,0879188	0,0880874	0,0205668	0,0735906
940	0,2368360	0,7254760	0,0910017	0,0262550	0,6027400	0,6312503	0,0757511	0,7907728	0,0547113	0,0360896	0,0555314	0,0369348	0,0628791	0,0017197	0,8469524	0,1027897	0,2422070	0,6217964	0,3250972	0,1233231	0,4526961	0,0068740	0,0245573	0,2707821	0,6857403	0,4861888	0,0719578	0,5341909	0,0864580	0,0692756	0,2285134	0,4481914	0,0452335	0,0093750	0,0151296	0,0003226	0,0268919	0,1184975	0,6268403	0,1846313	0,4712128	0,1367059	0,0001045	0,0118546	0,0479176	0,6333632	0,0515660	0,4635960	0,5052930	0,6374435	0,4751631	0,0132239	0,0073014	0,0143366	0,0149403	0,0035560	0,0443333	0,5954467	0,0239112	0,0385130	0,0820016	0,1119424	0,0311622	0,0654727
960	0,2792497	0,7688736	0,1042628	0,0331427	0,8673953	0,6163021	0,0646697	0,7632497	0,0417290	0,0416920	0,0439653	0,0486454	0,0600106	0,0020853	0,7302563	0,0959171	0,2959490	0,6299285	0,3896754	0,0924993	0,2502401	0,0051960	0,0213838	0,2136400	0,7066647	0,7246165	0,1086385	0,5799248	0,0788189	0,0874977	0,1620732	0,4353541	0,0125258	0,0136359	0,0194105	0,0000117	0,0158179	0,0901867	0,7028802	0,1110261	0,4739564	0,1720482	0,0001903	0,0386374	0,0450821	0,6552180	0,0655879	0,5510077	0,7345729	0,5585927	0,3965780	0,0063720	0,0024749	0,0244631	0,0096849	0,0086108	0,0105522	0,6032917	0,0076722	0,0752923	0,0661277	0,0922306	0,0265868	0,0684347
980	0,2265493	0,6759582	0,0876627	0,0211917	0,6981860	0,6772625	0,0618567	0,7274144	0,0831206	0,0206582	0,0368728	0,0333148	0,0560731	0,0021992	0,7517103	0,0664694	0,3198420	0,5967947	0,3587998	0,0554969	0,4644759	0,0164032	0,0342044	0,2492021	0,7003858	0,6291784	0,0709342	0,6710452	0,0690254	0,0562544	0,2020215	0,3406226	0,0033625	0,0436215	0,0157617	0,0049261	0,0174700	0,1169412	0,5412573	0,1152581	0,5797596	0,1276009	0,0001672	0,0472069	0,0455794	0,5725325	0,0972461	0,3889961	0,6893303	0,6400879	0,4143318	0,0235624	0,0051526	0,0299227	0,0126969	0,0135062	0,0318188	0,6797321	0,0106556	0,0715633	0,0470447	0,1207376	0,0151734	0,0585369
1000	0,1630770	0,7433499	0,0978010	0,0112272	0,6796462	0,6915911	0,0468349	0,6506898	0,0658808	0,0283253	0,0743043	0,0070386	0,0386178	0,0001975	0,7024910	0,1466523	0,3549041	0,5450497	0,4384326	0,0689582	0,2977578	0,0148351	0,0126842	0,2386358	0,6236274	0,7143973	0,0781694	0,5701222	0,0459710	0,0861502	0,0912830	0,3638323	0,0694417	0,0067335	0,0233195	0,0119967	0,0233660	0,1158093	0,4864536	0,0771099	0,6067820	0,1227335	0,0001539	0,0516069	0,0207732	0,5839825	0,0732901	0,3602696	0,7370292	0,5218530	0,3498371	0,0117747	0,0010210	0,0431896	0,0036946	0,0255820	0,0427583	0,5625843	0,0067991	0,0663108	0,0763130	0,1332633	0,0169754	0,0489380
1020	0,1888590	0,6577366	0,0388134	0,0228355	0,6274100	0,5318432	0,0799034	0,7021279	0,0635202	0,0598289	0,0587746	0,0076403	0,0502555	0,0013642	0,8045477	0,1014234	0,3164520	0,6144793	0,2746771	0,0605978	0,4403982	0,0183897	0,0320913	0,2516587	0,6384793	0,7030810	0,0729749	0,6123213	0,0874760	0,0952818	0,1421800	0,4016829	0,0199006	0,0154974	0,0541241	0,0034109	0,0147671	0,1019440	0,5026938	0,1099166	0,5207733	0,1523328	0,0000324	0,0596809	0,0178776	0,7985345	0,0959190	0,3626196	0,6363367	0,6722701	0,3646647	0,0198980	0,0030491	0,0333019	0,0180365	0,0189380	0,0359323	0,6029708	0,0079039	0,0173544	0,0595771	0,0682239	0,0327810	0,0566728
1040	0,2060249	0,6866628	0,0608602	0,0256348	0,7915399	0,4997055	0,1094403	0,6827403	0,0413368	0,0598662	0,0623055	0,0119551	0,0651518	0,0057126	0,8760792	0,0994432	0,2805174	0,6438299	0,4366793	0,0550452	0,3131098	0,0107162	0,0195872	0,2569464	0,6913699	0,5957021	0,0467830	0,5319899	0,0517321	0,0561183	0,1653617	0,4263218	0,0149581	0,0153603	0,0056195	0,0097113	0,0093716	0,0742309	0,6786685	0,1167079	0,5466789	0,1676119	0,0000343	0,0483163	0,0440855	0,7722193	0,0866853	0,3209903	0,6002993	0,5705037	0,4066066	0,0159070	0,0065579	0,0203335	0,0376704	0,0221007	0,0429618	0,6093866	0,0156676	0,0356376	0,0845794	0,1037577	0,0196217	0,0709639
1060	0,2275196	0,6874536	0,0337699	0,0463265	0,8212402	0,4660351	0,1097016	0,6705109	0,0535579	0,0333071	0,1297074	0,0084382	0,0346652	0,0029154	0,5421485	0,0805983	0,2832001	0,6538495	0,3323878	0,0655313	0,3817206	0,0120747	0,0150805	0,1804511	0,6246826	0,5188737	0,0334806	0,6957657	0,0685093	0,0575702	0,1141365	0,4019933	0,0459006	0,0400751	0,0189306	0,0066409	0,0133235	0,0750259	0,5167091	0,1172712	0,5860700	0,1527169	0,0009385	0,0385336	0,0462453	0,6456164	0,0572301	0,4404335	0,6711106	0,6872998	0,3147660	0,0174545	0,0023223	0,0531943	0,0171563	0,0207739	0,0420068	0,6061863	0,0145431	0,0084785	0,1002982	0,1336903	0,0105037	0,0608383
1080	0,1817939	0,5845881	0,0393038	0,0364208	0,7794397	0,5361071	0,1042242	0,6355539	0,0413540	0,0313118	0,1061641	0,0096451	0,0661006	0,0009118	0,7382198	0,1270156	0,4337677	0,7838931	0,3466572	0,0835493	0,3431345	0,0118221	0,0152492	0,2347701	0,8125231	0,5919620	0,0597375	0,5911406	0,0831062	0,1099757	0,1224894	0,4068464	0,0200599	0,0238984	0,0236233	0,0025949	0,0194588	0,1264391	0,5878513	0,1330595	0,5003578	0,1552224	0,0009105	0,0703059	0,0627261	0,6267029	0,0912580	0,4205045	0,5603387	0,6133221	0,3442699	0,0073264	0,0046406	0,0280844	0,0219170	0,0156590	0,0798583	0,4794213	0,0134891	0,0177756	0,0396103	0,0700314	0,0088973	0,0925942
1100	0,2281238	0,6900402	0,0849013	0,0166652	0,7245122	0,6057227	0,0722688	0,7967167	0,0583164	0,0238295	0,0537135	0,0184668	0,0744883	0,0055190	0,6333175	0,1188032	0,3272320	0,7827078	0,3684613	0,0818370	0,2856194	0,0053335	0,0237468	0,2743968	0,7222644	0,5815171	0,0703421	0,5458596	0,0680918	0,1005973	0,0650001	0,4609775	0,0561795	0,0079567	0,0216483	0,0034689	0,0409452	0,0884544	0,5406695	0,0959054	0,5557324	0,1210349	0,0000009	0,0488272	0,0571515	0,6729320	0,1047072	0,3614664	0,4957991	0,6407215	0,3640228	0,0263676	0,0011603	0,0357051	0,0159245	0,0163398	0,0519755	0,5731091	0,0089394	0,0439100	0,0851516	0,0834109	0,0195232	0,0344958

0	0,1910496	0,7338117	0,1231005	0,0464667	0,6522666	0,4462262	0,1113144	0,7231006	0,0464878	0,0195449	0,0338534	0,0158456	0,0468219	0,0037077	0,7612120	0,1051924	0,3102932	0,7645246	0,3207714	0,1604416	0,3307859	0,0103386	0,0138967	0,2743129	0,7581195	0,6437620	0,0979886	0,5813089	0,0952174	0,1073978	0,1871907	0,3306987	0,0632106	0,0432971	0,0094153	0,0150021	0,0376399	0,0901125	0,5072190	0,1097723	0,5570318	0,1146374	0,0017652	0,0086184	0,0967361	0,7229991	0,0765016	0,4909477	0,6037169	0,6800220	0,3574462	0,0185326	0,0078623	0,0153325	0,0257591	0,0090035	0,0466645	0,7499754	0,0120133	0,0332897	0,0741679	0,1132758	0,0131599	0,0342311
20	0,2023772	0,6373861	0,0293588	0,0293216	0,4347645	0,4003882	0,0676857	0,7727271	0,0558359	0,0226386	0,0750111	0,0279997	0,0370190	0,0016983	0,7671801	0,1832539	0,2689726	0,4005107	0,3340512	0,0926998	0,4697745	0,0120112	0,0238987	0,2766489	0,6875106	0,5846063	0,0692266	0,5382398	0,0826953	0,2535463	0,1268399	0,4364789	0,1077560	0,0142513	0,0125215	0,1520620	0,0269842	0,1075085	0,5772995	0,3015628	0,6096290	0,1689770	0,1057425	0,0337468	0,0447015	0,6828300	0,2186666	0,5399084	0,4950930	0,5127258	0,3192662	0,0180946	0,0061760	0,0081513	0,0053690	0,0061172	0,0294996	0,5845972	0,1893577	0,0304522	0,0650361	0,2415611	0,0108137	0,0648235
40	0,2085613	0,5425357	0,0433099	0,0134859	0,3698116	0,3998313	0,0630017	0,7714522	0,0415950	0,0739237	0,1123438	0,0111390	0,1100506	0,0028518	0,6806322	0,1384421	0,3256666	0,3785514	0,2550371	0,0847496	0,4432902	0,0218369	0,0305010	0,2880406	0,7495545	0,5295258	0,0513942	0,5904125	0,0880395	0,3743709	0,1800240	0,3601893	0,1984694	0,0280759	0,0185898	0,1442641	0,0274669	0,1003825	0,6498663	0,1943600	0,4363697	0,2559930	0,1433745	0,0708784	0,0609927	0,7226807	0,2902052	0,7000694	0,6441128	0,4929461	0,3359540	0,0190700	0,0032496	0,0071987	0,0126626	0,0023200	0,0329286	0,5651140	0,2402809	0,0387401	0,0727815	0,3953305	0,0264032	0,0859426
60	0,2764843	0,6493192	0,0432778	0,0128915	0,2663495	0,4037722	0,0736857	0,7637067	0,0600942	0,0466980	0,1007984	0,0502535	0,0824559	0,0005087	0,7541625	0,1881868	0,2487056	0,4304548	0,2516601	0,0661917	0,4954661	0,0119777	0,0120167	0,3113386	0,6711966	0,5338136	0,0637622	0,4403011	0,1122836	0,4320561	0,2356968	0,3570889	0,2695440	0,0128050	0,0145133	0,0988326	0,0600251	0,1830814	0,5958131	0,1719357	0,4426426	0,1548250	0,1901086	0,0450574	0,0519557	0,5909791	0,3936895	0,5682510	0,5107971	0,5884024	0,3884934	0,0388633	0,0019708	0,0098102	0,0123582	0,0142572	0,0300948	0,6235773	0,3118441	0,0490700	0,0786780	0,5096372	0,0253189	0,1113760
80	0,2420352	0,6884759	0,0705218	0,0421336	0,1739565	0,4350145	0,1170393	0,8107592	0,0278161	0,0523538	0,1275433	0,0367341	0,0861821	0,0003144	0,5476586	0,1391789	0,3285887	0,3402158	0,2736426	0,0430869	0,6353020	0,0147855	0,0026960	0,3347743	0,7829971	0,5384374	0,0395666	0,6656576	0,0602856	0,4830900	0,1630772	0,3641681	0,2728743	0,0213857	0,0180554	0,1179310	0,0558583	0,1322367	0,5872123	0,2005584	0,4074254	0,1507243	0,2802177	0,0478687	0,0264822	0,6372852	0,3668685	0,5886113	0,5360200	0,5556408	0,4174030	0,0091644	0,0016257	0,0168821	0,0084964	0,0064983	0,0348144	0,6547935	0,3420711	0,0491497	0,0911687	0,4839886	0,0159512	0,0642737
100	0,1663121	0,4754583	0,0906419	0,0251753	0,1098555	0,2997437	0,1482962	0,7471935	0,0380027	0,0517755	0,0771379	0,0593595	0,0321796	0,0005220	0,6207700	0,1882302	0,3224930	0,3428099	0,2710532	0,0710867	0,6622356	0,0361930	0,0026539	0,2907239	0,6488795	0,5879726	0,0711341	0,5626084	0,0846879	0,5037123	0,2139611	0,4274716	0,3593192	0,0406848	0,0272167	0,1412523	0,0308041	0,0882760	0,5835544	0,1611444	0,3172162	0,1284671	0,2150498	0,0278487	0,0481666	0,6436484	0,4737937	0,5997077	0,4664471	0,5924089	0,3892745	0,0103732	0,0066198	0,0357236	0,0078663	0,0080617	0,0381157	0,6501316	0,3082178	0,0488640	0,0869166	0,5865411	0,0356831	0,0978050
120	0,2177981	0,5393083	0,1395838	0,0246544	0,0971283	0,4054791	0,1364182	0,6241538	0,0295954	0,0521742	0,1136368	0,0584037	0,0606877	0,0000574	0,6171175	0,2085902	0,3250089	0,2953502	0,3350108	0,0842230	0,7048395	0,0233590	0,0143829	0,2997950	0,6370281	0,4561114	0,0495611	0,6281756	0,1045432	0,4189332	0,2405559	0,3455139	0,3161620	0,0225113	0,0118449	0,1159532	0,0163667	0,0985010	0,6579310	0,1849727	0,4185035	0,1594022	0,2813803	0,0469398	0,0341468	0,6416910	0,4258716	0,7050087	0,5852111	0,7356218	0,4564706	0,0084254	0,0038679	0,0404856	0,0124526	0,0166997	0,0526554	0,6352470	0,4346426	0,0379196	0,0717989	0,6145784	0,0355918	0,0823052
140	0,1951316	0,5612425	0,1339274	0,0306621	0,0704851	0,3243178	0,1138023	0,7766439	0,0357871	0,0262256	0,1068977	0,0742795	0,0430796	0,0003957	0,7164028	0,2212425	0,2803139	0,3159891	0,2253015	0,0855311	0,6138598	0,0045414	0,0084670	0,3891273	0,6714080	0,4888193	0,0699612	0,6728621	0,1259882	0,4081116	0,2359461	0,3760114	0,3734226	0,0349059	0,0140774	0,1443461	0,0176440	0,2131350	0,7352615	0,3036418	0,3344164	0,1932410	0,2934515	0,0580225	0,0611259	0,6319932	0,4036994	0,6657538	0,3740277	0,5669615	0,4499065	0,0116926	0,0049299	0,0182504	0,0172392	0,0072288	0,0243648	0,7477759	0,3579653	0,0452674	0,1105937	0,5259077	0,0326187	0,1001050
160	0,2787954	0,4979065	0,1867033	0,0225330	0,1310727	0,4100339	0,2465027	0,6511756	0,0540858	0,0335069	0,0862142	0,1452495	0,0503330	0,0082105	0,5988439	0,2122052	0,3543767	0,3128634	0,2632172	0,0696190	0,6600139	0,0153739	0,0020984	0,3269754	0,6296903	0,5374080	0,0709746	0,6760922	0,1728066	0,5187271	0,2634665	0,4549860	0,4392071	0,0881596	0,0133881	0,1292572	0,0255995	0,1646286	0,6493336	0,3726214	0,2538413	0,2469552	0,3131115	0,0159915	0,0408580	0,5323679	0,4049914	0,5895351	0,4482349	0,6803429	0,5014603	0,0100752	0,0248718	0,0508632	0,0091326	0,0121107	0,0262996	0,6972648	0,3486199	0,1008612	0,2529039	0,6245923	0,0330239	0,0976542
180	0,2051832	0,5243024	0,1716673	0,0300850	0,1332495	0,3223786	0,1681450	0,7815857	0,0438509	0,0294074	0,0996956	0,1050260	0,0320480	0,0028552	0,4257004	0,1528455	0,2523789	0,2902207	0,2291594	0,0540598	0,6742643	0,0424426	0,0017169	0,4214908	0,8176843	0,3887535	0,0662068	0,7310161	0,1140073	0,4373890	0,1914426	0,3716470	0,3626187	0,0591929	0,0198011	0,1786899	0,0191357	0,1865519	0,5962706	0,3757152	0,2247765	0,2038765	0,2541138	0,0171501	0,0386226	0,6358979	0,4784064	0,6919062	0,3825897	0,7079409	0,4924120	0,0224309	0,0168092	0,0266567	0,0091303	0,0012050	0,0359037	0,7149368	0,3980508	0,0601235	0,2013963	0,5824323	0,0384404	0,1080955
200	0,2396869	0,5093356	0,1383415	0,0180120	0,0809352	0,4660153	0,3277513	0,8000607	0,0673258	0,0204857	0,0897628	0,1201746	0,0444931	0,0015621	0,5354038	0,1818787	0,2996423	0,3511856	0,2387063	0,0991761	0,5885826	0,0155285	0,0044128	0,4473857	0,7598367	0,6124362	0,0806364	0,5628444	0,0942173	0,4511398	0,2291472	0,4196652	0,3840687	0,1046694	0,0105689	0,1275124	0,0199275	0,1402503	0,6756291	0,3922753	0,1831917	0,3058357	0,2603811	0,0554825	0,0433001	0,4987069	0,4449630	0,5838242	0,3508617	0,7686463	0,4641208	0,0055394	0,0212055	0,0289640	0,0233491	0,0163348	0,0282405	0,5939004	0,4211591	0,1028915	0,3035662	0,6757477	0,0344432	0,0835817
220	0,2482897	0,6177325	0,2149858	0,0353792	0,0535663	0,3687835	0,3853828	0,6067744	0,0859329	0,0366182	0,0659837	0,1293962	0,0440201	0,0036616	0,6922913	0,1791867	0,2486905	0,3435337	0,2567340	0,1197532	0,6373633	0,0077784	0,0074689	0,3824730	0,6938911	0,4120047	0,0923677	0,5858014	0,1496215	0,4663646	0,2265479	0,3944997	0,3741150	0,1663749	0,0088530	0,1397014	0,0513660	0,1545829	0,6986716	0,4927888	0,1594613	0,3595639	0,2820546	0,0288105	0,0547674	0,4464335	0,6062217	0,6422046	0,2338175	0,6419796	0,4575181	0,0175992	0,0262233	0,0159159	0,0145111	0,0067207	0,0614697	0,6394531	0,3426525	0,1413485	0,3561308	0,5906832	0,0284604	0,1403498
240	0,2334120	0,5835675	0,2244502	0,0485235	0,0993166	0,3692257	0,3438611	0,6505390	0,0959275	0,0607780	0,0961960	0,2055350	0,0251204	0,0014150	0,5065037	0,2276491	0,2995768	0,3567152	0,3942908	0,0463283	0,6202857	0,0027601	0,0024232	0,3924573	0,6820562	0,4698602	0,1252763	0,7910056	0,1283622	0,5272777	0,2269539	0,3596853	0,3595336	0,2173127	0,0052173	0,1529179	0,0354785	0,1749020	0,5809557	0,5850836	0,1658282	0,3579228	0,3107907	0,0554550	0,0282258	0,2823044	0,5531360	0,7557991	0,3442820	0,6639748	0,6660231	0,0054078	0,0395668	0,0252837	0,0469780	0,0029091	0,0554891	0,6038120	0,4257611	0,1752163	0,4348426	0,5739048	0,0405355	0,1742226
