dicA	ydfD	dicB	alaS	tdh	lrp	yeiL	stpA	malT	dgsA	gadE	ydeO	evgA	gadW	gadX	rutR	nemR	torR	rcsA	csgD	mdtE	mdtF	hdeA	hdeB	yhiD	gadA	gadB	gadC	nemA	gadY	hdeD	slp	dctR	cadA	cadB	osmC	csgG	csgF	csgE	gltD	gltB	gltF	livK	livM	iraP	asnB	yfdX	lon	lysU	ydeP	livH	sdaA	kbl	livJ	livF	malZ	gnd	adrA	ybaT	yegR	ybaS	yneN	pepD	yojI	Time	Experiment
1	0	0	0	1	0	0	0	0	1	0	1	1	0	0	1	0	1	0	0	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	1	0	1	0	0	1	0	1	0	0	0	0	1	0	1	1	0	1	1	1	180	9
1	0	0	0	1	0	0	0	0	1	1	1	1	0	0	1	0	1	0	0	1	1	0	1	1	1	1	0	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	1	0	1	0	0	1	0	1	0	1	0	1	0	0	1	1	0	1	1	0	200	9
1	0	0	0	1	0	0	0	0	1	0	1	1	1	0	1	0	1	0	0	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	1	0	1	0	0	1	0	1	0	0	1	0	0	0	1	1	0	1	1	0	220	9
1	0	0	0	1	0	0	0	0	1	1	1	1	1	0	1	0	0	0	0	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	0	0	1	0	1	0	0	1	0	1	1	1	0	1	0	0	1	1	0	1	1	1	240	9
1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0	0	0	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0	1	1	1	0	1	1	1	1	0	1	0	1	0	0	1	0	1	0	0	1	1	1	0	1	1	0	1	1	0	260	9
1	0	0	0	1	0	0	0	0	1	1	1	1	1	0	1	0	0	0	0	1	1	0	1	1	1	1	0	0	0	0	0	1	0	0	1	1	1	0	0	0	0	1	0	1	0	1	0	0	1	0	1	1	1	1	0	1	0	1	1	0	1	1	1	280	9
1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	1	0	0	1	1	1	1	0	0	0	0	0	1	0	0	1	1	1	0	1	0	1	0	0	1	0	1	0	0	1	0	1	0	0	1	0	1	0	1	1	0	1	1	1	300	9
1	0	0	0	1	0	0	0	0	1	1	1	1	1	0	1	0	0	0	0	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	1	0	1	0	0	1	0	1	0	0	0	0	0	0	1	1	0	1	1	1	320	9
1	0	0	0	1	1	0	0	0	1	0	1	1	0	0	1	0	1	0	0	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	0	1	1	1	0	0	1	0	1	0	0	1	0	1	0	1	0	1	0	0	1	1	0	1	1	1	340	9
1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	1	0	0	0	0	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	1	0	1	0	1	0	0	1	0	1	0	1	0	0	0	0	1	1	0	1	1	1	360	9
1	0	0	0	1	1	0	0	0	1	1	1	1	1	0	1	0	1	0	0	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	1	0	0	1	0	1	0	1	1	1	0	0	1	1	0	1	1	0	380	9
1	0	0	1	1	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	1	1	0	1	1	1	1	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	0	0	1	0	1	0	0	1	0	1	1	1	0	1	1	0	1	1	0	1	1	1	400	9
1	0	0	0	1	0	0	0	0	1	0	1	1	0	0	1	0	1	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	1	0	0	1	0	1	1	1	1	0	0	0	1	1	0	1	1	1	420	9
1	0	0	0	0	1	0	0	0	1	0	1	1	1	0	1	0	0	0	0	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	0	0	1	0	1	0	0	1	0	1	0	1	1	1	0	0	1	1	0	1	1	0	440	9
1	0	0	1	1	1	0	0	0	0	1	1	1	1	0	1	0	0	0	0	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	1	0	1	0	0	1	0	1	0	1	0	1	0	0	1	1	0	1	1	0	460	9
1	0	0	0	1	1	1	0	0	1	1	1	1	0	0	1	0	0	0	0	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	0	1	0	1	0	0	1	0	1	0	1	1	0	1	0	1	1	0	1	1	0	480	9
1	0	0	0	0	1	0	0	0	1	0	1	1	1	0	1	0	0	0	0	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	0	0	1	0	1	0	0	1	0	1	0	0	0	0	1	0	1	1	0	1	1	0	500	9
1	0	0	0	1	1	1	0	0	1	0	1	1	0	0	1	0	1	0	0	1	1	0	1	1	1	1	0	0	0	0	0	1	0	0	1	0	1	0	1	1	1	0	0	1	0	1	0	0	1	0	1	0	1	0	0	1	0	1	1	0	1	1	0	520	9
1	0	0	0	0	0	1	0	0	1	1	1	1	1	0	1	0	0	0	0	1	1	0	1	1	1	1	0	0	0	0	0	1	0	0	0	1	1	0	1	1	1	1	0	1	0	1	0	0	1	0	1	0	0	0	0	1	0	1	1	0	1	1	0	540	9
1	0	0	0	1	1	0	0	0	0	1	1	1	0	0	1	0	0	0	0	1	1	0	1	1	1	1	0	0	0	0	0	1	0	0	1	1	1	0	0	0	1	1	0	1	0	1	0	0	1	0	1	1	0	1	0	0	0	1	1	0	1	1	1	560	9
1	0	0	1	0	0	1	0	0	0	0	1	1	0	0	1	1	0	0	0	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	1	0	1	0	0	1	0	1	1	0	0	1	0	0	1	1	0	1	1	0	580	9
1	0	0	1	0	1	1	0	0	0	1	1	1	0	0	1	1	0	0	0	1	0	0	1	1	1	1	0	0	0	0	0	1	0	0	0	1	1	0	0	0	1	1	0	1	0	1	0	0	1	0	1	0	0	0	1	1	0	1	1	0	1	1	1	600	9
1	0	0	1	1	0	0	0	0	1	1	1	1	0	0	1	1	0	0	0	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	1	1	0	1	0	1	0	0	1	0	1	1	1	0	0	1	0	1	1	0	1	1	1	620	9
1	0	0	1	1	0	0	1	0	1	0	1	1	0	0	1	0	0	0	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	1	0	1	0	1	0	0	1	0	1	1	0	1	0	1	0	0	1	0	1	1	1	640	9
1	0	0	1	1	0	1	0	0	1	1	1	1	1	0	1	1	0	0	1	1	1	0	1	1	1	0	0	0	0	0	0	1	0	0	0	1	1	0	1	0	0	0	0	1	0	1	0	0	1	0	1	1	1	0	0	0	0	0	1	0	1	1	1	660	9
1	0	0	1	0	1	0	0	0	1	0	1	1	0	0	1	1	0	0	1	1	1	0	1	1	1	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	1	1	0	1	0	1	0	0	1	0	1	1	0	1	0	0	0	0	1	0	1	1	1	680	9
1	0	0	1	1	1	1	0	0	1	0	1	1	0	0	1	1	0	0	0	1	1	0	1	1	1	0	0	0	0	0	0	1	0	0	1	1	1	0	0	0	0	0	0	1	0	1	0	0	1	0	1	0	0	1	0	0	0	0	1	0	1	1	0	700	9
1	0	0	1	0	1	0	0	0	1	1	1	1	1	0	1	1	0	0	0	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	1	0	0	1	0	1	1	0	1	0	0	0	0	1	0	1	1	0	720	9
1	0	0	1	0	0	1	0	0	1	1	1	1	1	0	1	1	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	1	0	1	0	1	0	0	1	0	1	1	0	0	1	0	0	0	1	0	1	1	1	740	9
1	0	0	1	1	1	0	0	0	0	0	1	1	0	0	1	1	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	0	0	1	0	1	0	0	1	0	1	0	1	0	0	0	0	0	1	0	1	1	0	760	9
1	0	0	1	1	1	0	0	0	0	0	1	1	1	0	1	1	0	0	1	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	0	0	1	0	1	0	0	1	0	1	0	0	0	0	1	0	0	1	0	1	1	0	780	9
1	0	0	1	0	0	1	0	0	1	1	1	1	1	0	1	1	1	0	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	1	0	0	1	0	1	0	0	1	0	1	0	0	1	0	0	0	0	1	0	1	1	0	800	9
1	0	0	1	0	0	1	0	0	1	1	1	1	1	0	1	0	1	0	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	1	0	1	0	1	0	0	1	0	1	1	0	0	0	0	0	0	1	0	1	1	0	820	9
1	0	0	1	1	0	0	0	0	1	1	1	1	0	0	1	0	1	0	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	1	0	1	0	0	1	0	1	0	1	1	0	0	0	0	1	0	1	1	1	840	9
1	0	0	1	1	0	0	0	0	0	1	1	1	1	0	1	1	0	0	1	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	1	0	1	0	0	1	0	1	1	1	1	0	0	0	0	1	0	1	0	0	860	9
1	0	0	1	0	1	0	0	0	1	0	1	1	1	0	1	1	0	0	1	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	1	0	1	0	0	1	0	1	0	1	0	0	0	0	0	1	0	1	0	1	880	9
1	0	0	1	1	0	0	0	0	1	0	1	1	1	0	1	1	0	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	1	0	1	0	0	1	0	1	1	1	0	0	0	1	0	1	0	1	0	0	900	9
1	0	0	1	1	1	0	0	0	1	1	1	1	1	0	1	1	0	0	1	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	1	0	1	0	0	1	0	1	1	0	0	0	1	0	0	1	0	1	1	1	920	9
1	0	0	1	0	0	1	0	0	0	1	1	1	0	0	1	1	0	0	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	1	0	1	0	0	1	0	1	0	0	0	1	1	0	0	1	0	1	0	0	940	9
1	0	0	1	0	0	0	0	0	1	1	1	1	1	0	1	1	0	0	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	1	0	1	0	0	1	0	1	0	1	0	0	1	0	0	1	0	1	0	0	960	9
1	0	0	1	1	0	0	0	0	1	0	1	1	1	0	1	1	0	0	1	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	1	0	1	0	0	1	0	1	0	1	1	0	1	0	0	1	0	1	0	0	980	9
1	0	0	1	1	0	0	0	0	0	0	1	1	1	0	1	1	1	0	1	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	1	0	1	0	0	1	0	1	0	1	1	0	0	1	0	1	0	1	0	0	1000	9
1	0	0	1	1	1	0	0	0	1	0	1	1	1	0	1	1	1	0	1	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	1	0	1	0	0	1	0	1	1	1	1	0	0	1	0	1	0	1	0	1	1020	9
1	0	0	1	1	1	0	0	0	1	1	1	1	1	0	1	1	0	0	1	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	0	0	1	0	1	0	0	1	0	1	0	1	1	0	0	1	0	1	0	1	0	0	1040	9
1	0	0	1	1	0	0	0	0	1	0	1	1	1	0	1	1	0	0	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	0	1	0	1	0	0	1	0	1	1	1	0	0	0	1	0	1	0	1	0	0	1060	9
1	0	0	1	1	0	0	0	0	1	0	1	1	1	0	1	1	0	0	1	1	1	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	1	1	0	0	1	0	0	1	0	1	0	0	1	0	1	0	1	0	0	1	1	0	1	0	1	0	0	1080	9
1	0	0	1	0	0	0	1	0	0	0	1	1	1	0	1	1	0	0	1	1	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	1	1	1	0	1	0	0	1	0	1	0	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	0	1100	9
