"Time"	bolA	ompR	csgD	rstA	rcsB	rcsA	flhD	hdfR	flhC	qseB	lrhA	gadE	ydeO	evgA	gadW	gadX	rutR	nemR	torR	phoP	mdtE	mdtF	csgF	csgE	csgG	hdeA	hdeB	yhiD	gadA	gadB	gadC	sra	flgH	fliM	ppdA	flgM	fliT	fliF	osmB	fliK	wcaB	ygdB	gltJ	flgA	flgE	wzb	fliJ	flgG	wzc	wcaA	fliQ	fliE	fliG	recC	flgC	fliO	flgD	ygbK	fliR	fliN	yhjH	fliP	gltI	flgF
680	0,2599550	1,0352490	0,1336011	0,0425549	0,9543606	0,9272134	0,0946458	0,9369324	0,0798382	0,0491438	0,1031613	0,3797529	0,0786250	0,0068194	1,1163247	0,2138612	0,4706237	1,0555513	0,6057894	0,1223595	0,6926237	0,1514065	0,0340115	0,4688630	1,0606899	0,7947363	0,4950733	0,8173234	0,2989324	0,1725764	0,5667755	0,5650946	0,0095099	0,2424450	0,0218911	0,0115378	0,0542074	0,1089842	0,7821541	0,1116652	0,7236393	0,1635826	0,0017157	0,0522690	0,0646878	0,9439353	0,1481566	0,3593699	0,9414319	0,9023549	0,1791164	0,0348499	0,0073095	0,0066868	0,0179482	0,0168779	0,0506302	0,7316727	0,0164536	0,0215604	0,0788795	0,1406249	0,0318043	0,0474152
700	0,2581021	1,0484181	0,1351334	0,0549467	0,8902200	0,9580240	0,0977984	0,9865866	0,0866093	0,0414980	0,1210563	0,3595170	0,0841469	0,0014813	1,0095719	0,2099500	0,4956197	0,9802223	0,6105698	0,1232707	0,6517180	0,2052488	0,0370461	0,4292880	1,0844622	0,8468668	0,5055643	0,8335186	0,2773950	0,1507485	0,5642997	0,5252075	0,0121276	0,2256862	0,0204009	0,0211667	0,0500401	0,1056458	0,7784237	0,1297024	0,7630151	0,1685843	0,0014783	0,0490254	0,0437435	0,9654902	0,1315715	0,4318744	0,8807110	0,8764496	0,2016620	0,0297090	0,0084225	0,0167444	0,0151863	0,0199210	0,0623201	0,7175023	0,0171713	0,0385720	0,0986026	0,1527530	0,0138532	0,0657525
720	0,2765829	1,0698198	0,1501286	0,0430963	0,8644050	0,9500961	0,1055193	0,9728954	0,0761934	0,0406417	0,1156486	0,3273091	0,0833446	0,0029101	1,0147453	0,2105203	0,5129503	0,9065385	0,6230347	0,1240859	0,6089597	0,2461100	0,0434150	0,4219582	1,1155909	0,8985002	0,5137483	0,8250699	0,2612406	0,1692194	0,5898404	0,5830057	0,0163953	0,1727505	0,0216348	0,0111226	0,0695875	0,1340316	0,8252702	0,1691411	0,7698512	0,1897788	0,0010468	0,0559102	0,0400314	0,9474860	0,1191795	0,5371998	0,8621701	0,8999878	0,2902468	0,0322288	0,0081140	0,0163936	0,0284175	0,0200135	0,0817034	0,8152695	0,0164011	0,0425351	0,0814865	0,1494600	0,0261037	0,0741929
740	0,3140736	1,0693720	0,1349036	0,0477343	0,9318216	0,9105321	0,0951346	0,9808717	0,0802899	0,0435064	0,1217385	0,2768190	0,0825298	0,0070127	0,9869152	0,2092083	0,4823256	0,9899960	0,5817126	0,1146653	0,5374194	0,2631090	0,0344103	0,3986570	1,0968350	0,9108299	0,5459718	0,8750618	0,2450900	0,1581569	0,5675815	0,5650589	0,0329475	0,1248071	0,0152391	0,0142348	0,0468295	0,1209636	0,8426311	0,1529106	0,7530720	0,1885538	0,0007821	0,0517125	0,0574518	0,9712432	0,1264847	0,6153486	0,8750003	0,9051633	0,2872722	0,0197452	0,0075972	0,0221173	0,0305701	0,0126946	0,0635306	0,9239295	0,0158455	0,0447616	0,0705752	0,1269531	0,0339823	0,0957092
760	0,3026349	1,0195838	0,1419523	0,0370184	0,9458312	0,9366120	0,0964118	0,9743622	0,0675108	0,0464906	0,0947485	0,2660755	0,0689775	0,0092824	0,9945313	0,1518448	0,4467928	0,9929836	0,5693751	0,1180905	0,5069977	0,2535286	0,0422488	0,3994306	1,1134154	0,9006047	0,5627217	0,8204847	0,2549140	0,1227617	0,5281105	0,5970996	0,0327084	0,0914523	0,0259961	0,0138328	0,0626450	0,1430557	0,8217628	0,1701284	0,7470116	0,1761621	0,0016229	0,0563484	0,0542902	0,9944584	0,1341025	0,6817506	0,8948570	0,9042706	0,3630063	0,0304860	0,0132465	0,0476161	0,0237489	0,0088910	0,0548129	0,9221436	0,0136781	0,0550771	0,0595581	0,1461328	0,0362257	0,0819762
780	0,3038143	0,9748278	0,1506616	0,0498160	0,9400859	0,9700747	0,0996492	0,9574037	0,0612083	0,0468130	0,1007943	0,2231807	0,0708044	0,0071857	1,0468759	0,1693356	0,4258120	0,9751882	0,5187655	0,1106829	0,5288977	0,2131165	0,0236162	0,3833452	1,0502748	0,8801970	0,4963427	0,8276494	0,2271737	0,1224598	0,5488917	0,5970511	0,0338516	0,0808568	0,0203647	0,0170441	0,0558329	0,1682647	0,7947288	0,1451147	0,7675040	0,1427465	0,0002768	0,0622517	0,0479528	0,9990736	0,1074714	0,7562811	0,8693745	0,8736636	0,4544164	0,0344159	0,0145323	0,0525727	0,0211389	0,0062389	0,0465374	0,8582058	0,0041846	0,0611149	0,0792041	0,1333706	0,0413972	0,0875711
800	0,3254739	0,9552343	0,1390119	0,0399180	0,9679369	0,9078226	0,1024210	0,9173977	0,0692319	0,0469721	0,1050574	0,1864310	0,0625287	0,0071134	1,0399533	0,1490177	0,4331074	0,9886329	0,5491628	0,1223236	0,5162899	0,1742584	0,0319748	0,3886255	1,0412322	0,8298494	0,4717256	0,8441415	0,1829431	0,1235429	0,5244483	0,5933291	0,0265068	0,0794387	0,0178966	0,0197354	0,0511209	0,1668821	0,8469263	0,2061793	0,7325039	0,1440742	0,0016943	0,0388397	0,0528514	1,0289272	0,1148400	0,7196209	0,8013870	0,9388108	0,5217646	0,0343136	0,0410350	0,0398040	0,0192220	0,0113839	0,0533785	0,8544816	0,0049133	0,0556175	0,0780730	0,1430800	0,0348229	0,0747580
820	0,3451631	0,9861903	0,1435186	0,0324557	0,9692187	0,9446075	0,1172546	0,9441157	0,0599828	0,0507446	0,1043848	0,1599322	0,0762576	0,0080002	1,0565842	0,1840945	0,4711258	1,0359596	0,5781453	0,1343325	0,5376222	0,1630013	0,0400798	0,4192220	1,0077956	0,8077098	0,3984749	0,8486023	0,1723100	0,1233577	0,4794764	0,6149637	0,0310338	0,0733580	0,0284207	0,0172887	0,0414749	0,1595128	0,7586746	0,2343147	0,7472734	0,1438501	0,0011130	0,0403667	0,0579765	1,0331320	0,1335615	0,7234383	0,9039572	1,0261356	0,5489448	0,0262610	0,0218942	0,0374168	0,0227072	0,0150579	0,0408339	0,8418564	0,0062765	0,0681938	0,0937449	0,1562485	0,0300880	0,0676863
840	0,3456898	0,8973918	0,1356366	0,0542936	0,9422475	0,9076958	0,1134972	1,0170376	0,0560052	0,0589661	0,1096290	0,1558543	0,0925773	0,0069211	1,0130086	0,1607389	0,4620606	1,0229134	0,5317082	0,1323333	0,5048480	0,1191006	0,0368375	0,4095770	1,0229715	0,7762312	0,3416999	0,8280930	0,1623620	0,1064982	0,4394391	0,6400362	0,0297498	0,0415214	0,0201756	0,0125961	0,0530793	0,1593770	0,7272653	0,2370789	0,7402160	0,1539264	0,0004259	0,0293089	0,0812962	1,0435024	0,1291737	0,7204265	0,9585073	0,9556224	0,5513515	0,0274428	0,0181595	0,0294861	0,0388420	0,0165759	0,0383408	0,9360246	0,0060162	0,0685514	0,0927465	0,1492644	0,0372972	0,0731305
860	0,3282702	0,9646029	0,1408528	0,0608805	0,9347587	0,9789721	0,1333860	1,0089286	0,0660124	0,0646725	0,1271859	0,1199938	0,0788501	0,0068857	1,0217692	0,1512667	0,4453260	1,0253434	0,5579669	0,1528341	0,5279028	0,0723080	0,0322623	0,3515678	1,0508006	0,7688369	0,3005741	0,7990995	0,1617533	0,0910963	0,3998200	0,6421247	0,0375161	0,0432264	0,0223524	0,0220761	0,0563620	0,1629663	0,7936020	0,2737369	0,7390312	0,1521504	0,0018170	0,0285089	0,0609000	1,0338309	0,1251483	0,7003200	0,8919858	0,9746503	0,6445908	0,0267461	0,0183339	0,0222087	0,0285225	0,0119030	0,0325314	0,8819763	0,0114845	0,0837119	0,0811845	0,1533560	0,0306743	0,0637244
880	0,3217022	0,9835134	0,1406718	0,0476535	0,9200996	0,9913039	0,1328655	0,9460286	0,0657427	0,0596317	0,1046325	0,0994264	0,0599398	0,0034469	1,0115547	0,1882885	0,4814286	1,0459077	0,6144684	0,1205818	0,4756904	0,0694905	0,0352330	0,3375933	1,0036794	0,7852198	0,2477799	0,8783659	0,1405062	0,1088526	0,3533106	0,6614123	0,0306016	0,0349139	0,0340748	0,0117086	0,0539625	0,1838351	0,7531809	0,2882478	0,7816096	0,1580919	0,0018432	0,0286654	0,0775283	0,9809816	0,1287899	0,7123750	0,8749937	0,9630166	0,7079726	0,0315550	0,0101415	0,0292173	0,0249257	0,0132655	0,0486028	0,8362198	0,0045225	0,0767187	0,1149602	0,1639403	0,0263488	0,0637548
900	0,3415267	0,9876621	0,1434196	0,0365928	0,8640998	0,9853694	0,1210900	1,0077096	0,0688896	0,0514940	0,0915059	0,0929649	0,0695714	0,0068704	1,0265902	0,1851141	0,4608872	1,0043689	0,5892986	0,1050993	0,5135508	0,0589640	0,0276064	0,3776948	0,9747282	0,8051105	0,2149314	0,8321569	0,1138094	0,0796690	0,3217411	0,6343165	0,0312567	0,0256143	0,0268567	0,0123941	0,0473675	0,2035015	0,7082997	0,2952388	0,7709646	0,1793977	0,0001480	0,0351015	0,0563590	0,9754505	0,1449824	0,7103893	0,8276708	0,9122531	0,6476490	0,0261321	0,0033442	0,0310420	0,0262240	0,0166081	0,0582590	0,8227134	0,0093687	0,0790949	0,1286155	0,1814287	0,0178237	0,0618785
920	0,3016720	1,0621362	0,1353135	0,0452708	0,9313521	0,9554661	0,1138802	1,0224689	0,0737910	0,0524111	0,0862769	0,0932867	0,0660946	0,0057346	1,0293850	0,2076941	0,4268210	0,9830347	0,6444255	0,0991715	0,5356157	0,0325782	0,0236760	0,3756747	0,9351385	0,7830825	0,1751430	0,8513877	0,1242299	0,0826058	0,2688419	0,6329193	0,0289099	0,0280415	0,0213639	0,0149393	0,0480784	0,2618167	0,8159104	0,2982015	0,7280422	0,1725384	0,0000650	0,0397058	0,0632195	0,9418019	0,1814677	0,7094123	0,7652037	0,9136080	0,6934472	0,0218541	0,0079632	0,0350096	0,0148908	0,0175850	0,0439794	0,8287046	0,0108096	0,0784582	0,1362106	0,1429411	0,0167686	0,0934090
940	0,2716470	1,0871926	0,1365816	0,0378031	0,9992419	0,9384854	0,0893205	1,0647395	0,0861224	0,0601597	0,0813951	0,0881748	0,0750256	0,0078115	1,0558140	0,1467130	0,4463279	0,9651705	0,6712787	0,1204274	0,4826005	0,0238924	0,0275319	0,3708304	0,9597397	0,7965149	0,1755443	0,8769874	0,1120878	0,0871018	0,2841522	0,6333163	0,0254379	0,0268245	0,0272544	0,0049227	0,0359511	0,2331475	0,8167485	0,2760374	0,7958033	0,1864443	0,0000000	0,0410468	0,0533256	0,9732169	0,1649767	0,7301126	0,7551646	0,8750627	0,6441789	0,0275696	0,0110480	0,0403951	0,0104944	0,0171257	0,0452115	0,8562294	0,0120032	0,0605483	0,1603162	0,1495569	0,0284059	0,0709340
960	0,2892520	1,0609353	0,1284871	0,0350166	1,0714017	0,9189206	0,0808426	1,0068937	0,0948432	0,0563725	0,0836991	0,0766912	0,0885621	0,0093259	1,0321976	0,1405502	0,4598618	0,9677179	0,6175689	0,1486402	0,5210336	0,0172026	0,0305845	0,3842695	0,9422060	0,7241463	0,1657301	0,8774908	0,0897987	0,1078650	0,2728609	0,6603297	0,0158637	0,0250946	0,0220891	0,0016867	0,0209999	0,1945417	0,8301985	0,2818530	0,7867604	0,1814469	0,0022504	0,0444135	0,0418266	0,9732398	0,1781454	0,7141105	0,8906164	0,8664017	0,6437609	0,0307780	0,0064818	0,0233908	0,0113688	0,0143778	0,0383856	0,8193032	0,0126331	0,0840181	0,1339957	0,1340850	0,0284197	0,0666292
980	0,2808598	1,0347977	0,1336345	0,0430897	1,0658279	0,9559001	0,0682004	0,9892536	0,0892983	0,0468468	0,0869435	0,0535452	0,0784217	0,0079794	1,0488218	0,1462050	0,4743193	0,9532927	0,6343904	0,1363486	0,4851291	0,0186860	0,0284165	0,4033917	0,9310181	0,7859101	0,1310135	0,8562687	0,0839299	0,1089532	0,2714012	0,6215608	0,0203599	0,0329352	0,0288295	0,0000000	0,0183381	0,1529251	0,9361923	0,2327203	0,8254882	0,2149113	0,0003918	0,0553715	0,0326264	0,9439377	0,1683342	0,7671939	0,8863625	0,9221138	0,5489237	0,0225324	0,0130508	0,0289416	0,0164057	0,0196304	0,0431391	0,8753569	0,0090771	0,0695319	0,1129237	0,1392308	0,0272079	0,0695285
1000	0,2804735	1,0775506	0,1018445	0,0540251	1,0724283	0,9337070	0,0701123	1,0245337	0,0991823	0,0532830	0,1010607	0,0412625	0,0956234	0,0070577	1,1142406	0,1297763	0,4933011	1,0308117	0,6323989	0,1193867	0,5432949	0,0205833	0,0216253	0,4289623	0,9431948	0,7706071	0,1480215	0,9129905	0,0955424	0,0971521	0,2486925	0,6288914	0,0292007	0,0373345	0,0242837	0,0109164	0,0262593	0,1627902	0,8208846	0,1996555	0,8310566	0,2365633	0,0030727	0,0567876	0,0391984	0,9882622	0,1431455	0,7424088	0,8869160	0,8831322	0,4934250	0,0126546	0,0256316	0,0356988	0,0119085	0,0156857	0,0555677	0,9387576	0,0059465	0,0595072	0,1086655	0,1419666	0,0247343	0,0702940
1020	0,2586583	1,0491956	0,0811902	0,0599349	1,0171180	0,9453201	0,0823893	1,0226731	0,0979996	0,0471286	0,1033986	0,0304132	0,0873683	0,0028524	1,0706884	0,1090835	0,5007641	0,9840939	0,5625986	0,1072218	0,5291371	0,0203944	0,0357010	0,4198567	0,9350761	0,7868498	0,1697020	0,9401829	0,1137393	0,0965452	0,2363529	0,6134236	0,0181431	0,0393700	0,0339114	0,0135323	0,0258347	0,1774722	0,8028894	0,1333351	0,8486747	0,2275889	0,0012391	0,0546624	0,0473774	0,9303000	0,1089833	0,6112453	0,9820843	0,8129122	0,4820786	0,0216608	0,0117808	0,0378595	0,0209677	0,0306858	0,0659271	0,8927696	0,0074859	0,0577575	0,1038590	0,1419961	0,0271967	0,0758424
1040	0,2564630	1,0363020	0,0846661	0,0495897	1,0596376	0,8358272	0,0931035	0,9859618	0,0866643	0,0666137	0,1112391	0,0276597	0,0766007	0,0020564	1,0871068	0,1200782	0,4782191	0,9984311	0,5117924	0,1191456	0,5490075	0,0136086	0,0313536	0,4270215	0,9232138	0,8386881	0,1347283	0,8567048	0,1254484	0,1008333	0,2519755	0,6144624	0,0193882	0,0280475	0,0316903	0,0061908	0,0156060	0,1641881	0,8443665	0,1267242	0,7726712	0,2283490	0,0003083	0,0502592	0,0684419	0,9570811	0,1155942	0,6073166	1,0179878	0,8296936	0,4828018	0,0161219	0,0061820	0,0495927	0,0213888	0,0278446	0,0538860	0,9117603	0,0052585	0,0616456	0,1015308	0,1318620	0,0400110	0,1222840
1060	0,3012362	1,0232815	0,0724482	0,0421242	1,0858204	0,8298092	0,0865874	1,0030842	0,0918923	0,0734513	0,1048044	0,0320287	0,0883915	0,0019836	1,1011641	0,1176921	0,4708564	0,9489634	0,5517017	0,1309855	0,5136406	0,0141881	0,0318804	0,4654899	0,9043994	0,8767289	0,1277055	0,8107165	0,1047466	0,1171642	0,2343514	0,5994046	0,0274153	0,0354028	0,0197401	0,0053883	0,0209894	0,1549997	0,8041635	0,1543282	0,8308860	0,2177184	0,0022972	0,0615565	0,0658572	0,9917309	0,0967562	0,6226430	0,8655873	0,9344113	0,4904632	0,0155656	0,0130388	0,0465568	0,0188588	0,0261974	0,0769473	0,9018750	0,0052190	0,0642173	0,0901054	0,1383755	0,0203423	0,0889231
1080	0,2865299	1,0162366	0,0541020	0,0486941	1,0068328	0,8267501	0,0788316	0,9666403	0,0962679	0,0604326	0,1089156	0,0305374	0,0780458	0,0010529	1,1028525	0,1364944	0,4452523	0,8648456	0,5887288	0,1262712	0,5114694	0,0145085	0,0183192	0,4636124	0,9493389	0,8069840	0,1245321	0,7682819	0,0991896	0,0954534	0,2094461	0,5679522	0,0282582	0,0242916	0,0091322	0,0006333	0,0223016	0,1613638	0,8006042	0,1407193	0,8541589	0,2197091	0,0056800	0,0684505	0,0681647	0,9640697	0,1225121	0,6339834	0,9624380	0,9760324	0,4820691	0,0163837	0,0069624	0,0562002	0,0230668	0,0280910	0,0949090	0,8447708	0,0088230	0,0544760	0,0867864	0,1265789	0,0273989	0,0838333
1100	0,3221948	0,9285921	0,0538975	0,0550137	0,9599468	0,7869065	0,0931177	0,9477985	0,1030864	0,0518171	0,1027477	0,0288732	0,0691636	0,0007236	1,0946378	0,1754735	0,4254021	0,9341708	0,5628199	0,1288131	0,5181831	0,0238547	0,0174801	0,4195450	1,0003885	0,8455770	0,1020535	0,7694669	0,1230759	0,1010830	0,2326145	0,5522819	0,0355550	0,0230373	0,0127105	0,0063641	0,0279370	0,1593213	0,9372856	0,1655176	0,8160673	0,2157776	0,0066210	0,0684002	0,0651882	0,9633982	0,1138874	0,6319941	0,9686828	0,9871191	0,4900494	0,0159019	0,0080231	0,0535841	0,0143367	0,0270657	0,0912270	0,8447349	0,0136447	0,0369576	0,0911373	0,1417502	0,0290470	0,0619530

0	0,2606247	1,0317469	0,1411666	0,0604025	0,9522026	0,7291859	0,0925947	1,0366507	0,0613149	0,0430085	0,0591442	0,0435271	0,0698338	0,0018148	1,0303574	0,1522986	0,5121000	1,0295907	0,5689452	0,1061761	0,5480168	0,0146608	0,0332992	0,3753278	1,0888257	0,7500317	0,1001449	0,8876237	0,0921303	0,0972315	0,2232058	0,5560678	0,0218230	0,0425619	0,0240718	0,0043216	0,0302999	0,1667821	0,8252966	0,1985212	0,7696937	0,2085705	0,0044644	0,0273644	0,0803746	0,8649337	0,1293391	0,7863172	0,8901357	0,9257839	0,5765242	0,0187724	0,0046436	0,0338705	0,0125284	0,0336997	0,0448572	0,8965548	0,0088282	0,0671070	0,1175089	0,1689833	0,0397641	0,0952532
20	0,2821566	0,9841301	0,1240121	0,0373062	0,8414266	0,5808409	0,0935635	1,0432716	0,0967702	0,0496420	0,1210771	0,0136400	0,0600027	0,0030749	1,0617219	0,1642078	0,4665980	0,7708631	0,4852207	0,1368789	0,4993456	0,0108157	0,0413674	0,3312577	1,0539473	0,8090777	0,1019035	0,8629630	0,1047404	0,2058392	0,2607993	0,5248180	0,0323659	0,0355500	0,0396448	0,0657627	0,0562714	0,1853059	0,8952072	0,2359142	0,6503091	0,1971407	0,0329973	0,0445657	0,0695033	0,9563667	0,1983620	0,6835649	0,8415072	0,7358641	0,4784775	0,0087945	0,0038430	0,0143970	0,0233945	0,0273290	0,0394332	0,8218636	0,0491915	0,0383113	0,0969455	0,1895612	0,0276715	0,0542159
40	0,2572652	0,9651557	0,1062480	0,0327465	0,7400920	0,5774011	0,1018357	1,1294593	0,0881354	0,0442263	0,1275018	0,0270197	0,0590443	0,0033527	1,0104764	0,1765298	0,4581280	0,6869417	0,4172433	0,1493609	0,6198955	0,0258819	0,0446808	0,3051828	1,0187702	0,8005095	0,0755901	0,8242170	0,0998819	0,3316339	0,2730519	0,5182306	0,1005040	0,0338767	0,0394924	0,1039845	0,0521785	0,1807644	0,8694463	0,1933605	0,6391141	0,2245341	0,0871145	0,0559208	0,0795521	0,9958910	0,2948847	0,7966018	0,8693421	0,8093207	0,5149294	0,0190421	0,0032609	0,0110826	0,0336603	0,0226483	0,0583890	0,8988029	0,1942679	0,0542388	0,0961064	0,3154906	0,0363670	0,1026229
60	0,2486599	0,9044781	0,0889427	0,0324302	0,5668555	0,5874875	0,1197587	1,1874796	0,0750851	0,0549856	0,1300285	0,0336102	0,0838065	0,0042855	0,9926022	0,1839618	0,4398455	0,6134727	0,4168779	0,1514409	0,6469078	0,0194182	0,0384760	0,3582610	1,0332762	0,7904919	0,0641578	0,8064001	0,1025206	0,4002300	0,2509083	0,5659429	0,1824494	0,0284117	0,0308159	0,1129746	0,0614957	0,1938020	0,8391273	0,2563716	0,6005751	0,2256465	0,1734896	0,0578855	0,0687112	0,9447126	0,4308042	0,8118241	0,8225491	0,8513157	0,5120011	0,0178618	0,0054913	0,0186626	0,0118243	0,0230450	0,0504189	0,9067230	0,2361922	0,0517018	0,1129311	0,4361984	0,0449915	0,1423255
80	0,2756683	0,8265287	0,0850045	0,0298857	0,5184705	0,5973358	0,1076384	1,1529822	0,0664157	0,0432950	0,1290989	0,0311662	0,0977569	0,0040078	1,0107742	0,1966017	0,4409805	0,5339165	0,4243216	0,1386298	0,7142800	0,0171385	0,0353363	0,3749750	1,0084017	0,8181329	0,0868276	0,7263773	0,1030505	0,4671225	0,2617892	0,5430780	0,2885709	0,0314421	0,0422783	0,1502341	0,0376434	0,1524285	0,9359967	0,2528128	0,5302160	0,1927395	0,2560990	0,0763556	0,0610605	0,9465662	0,4583002	0,8255376	0,8416821	0,8487401	0,5039421	0,0215311	0,0033041	0,0153261	0,0242839	0,0160470	0,0456386	0,9038131	0,2907080	0,0741835	0,1109042	0,5848537	0,0301553	0,1311560
100	0,3217921	0,7933906	0,1043764	0,0361240	0,4294303	0,5806740	0,1073722	1,0766601	0,0608880	0,0438014	0,1269161	0,0269089	0,0952989	0,0009190	0,9817776	0,2375353	0,4431011	0,5040786	0,3657949	0,0887916	0,7543373	0,0199032	0,0217528	0,3516358	1,0295424	0,8113231	0,0932582	0,7443748	0,1021447	0,5156202	0,2830655	0,5262231	0,3157204	0,0402362	0,0422883	0,1729504	0,0432927	0,1569593	1,0427322	0,2560210	0,5411171	0,2204333	0,3232058	0,0626237	0,0579412	0,8761951	0,5353850	0,8904519	0,7905848	0,9579341	0,5476019	0,0289881	0,0000000	0,0201174	0,0218432	0,0133480	0,0532312	0,8963190	0,3379725	0,0810326	0,0991807	0,6289219	0,0452595	0,0972198
120	0,3450250	0,7683713	0,1047821	0,0366277	0,3271425	0,6183425	0,1301569	1,0928168	0,0743207	0,0603342	0,1090606	0,0415405	0,1081239	0,0007953	1,0158554	0,2704450	0,4589810	0,4209088	0,3702922	0,1019359	0,8960121	0,0147336	0,0053677	0,3526635	1,0090829	0,7812797	0,0702956	0,7649029	0,1263557	0,5950052	0,3304456	0,5739017	0,3589201	0,0389167	0,0401918	0,1796882	0,0509799	0,1542921	1,0620557	0,2415957	0,5287085	0,2345666	0,3527872	0,0604762	0,0576917	0,8684921	0,6273260	0,8780984	0,7611584	0,9504096	0,5554606	0,0254295	0,0034333	0,0248670	0,0252685	0,0112481	0,0563712	0,8945368	0,4080187	0,0690996	0,1074515	0,6672676	0,0487703	0,1104515
140	0,3392031	0,7189452	0,1277926	0,0209528	0,2456786	0,6116164	0,1652802	1,0309292	0,0654282	0,0525831	0,1125260	0,0653553	0,1062966	0,0009666	0,9960082	0,2559825	0,4495842	0,4470292	0,4152534	0,1181760	0,8782889	0,0143842	0,0076079	0,3714937	1,0860484	0,7715362	0,0751210	0,7714013	0,1294139	0,6453287	0,2832702	0,5507726	0,3911684	0,0360973	0,0258237	0,1904790	0,0304609	0,1276195	0,9456753	0,3100682	0,5491006	0,2498980	0,3745000	0,0604821	0,0812942	0,8405175	0,6525918	0,8450913	0,6993719	0,9858175	0,6536308	0,0187310	0,0019056	0,0322439	0,0233571	0,0103331	0,0487530	0,9003163	0,4340089	0,0687301	0,1085546	0,7518944	0,0348313	0,1637526
160	0,3302111	0,7733081	0,1666366	0,0294858	0,1950266	0,6300322	0,2082166	0,9785617	0,0570462	0,0292892	0,1144872	0,0576834	0,0890000	0,0055474	0,9601688	0,2941942	0,4644312	0,4061084	0,4237538	0,1261638	0,9160801	0,0118303	0,0032712	0,4455657	1,0515591	0,7383153	0,0768535	0,7180341	0,1347681	0,6560352	0,3144914	0,5574125	0,4289115	0,0432346	0,0226521	0,2105515	0,0239567	0,1538479	0,9630090	0,3510891	0,5166839	0,2908888	0,4246918	0,0505686	0,0785500	0,7975559	0,6342589	0,8557264	0,6793111	0,9582957	0,7110993	0,0203610	0,0054129	0,0235148	0,0257029	0,0112038	0,0585588	0,9071173	0,4178833	0,0890792	0,1582851	0,8079710	0,0254036	0,1526299
180	0,3328834	0,8105707	0,1856747	0,0358504	0,1743690	0,5653742	0,2229620	0,9588515	0,0674409	0,0312962	0,1295154	0,0860918	0,0821553	0,0016640	0,9319405	0,3048456	0,4726382	0,4160822	0,4163347	0,1316953	0,9531224	0,0144401	0,0043093	0,4686631	1,1047838	0,7380335	0,0731320	0,7646618	0,1583963	0,6270532	0,3440890	0,5264520	0,4332430	0,0542659	0,0169723	0,2271124	0,0137396	0,2052090	0,8927264	0,4725007	0,5063142	0,3082837	0,4141361	0,0472067	0,0889300	0,7633197	0,6893560	0,8499413	0,6520104	1,0480647	0,7193131	0,0194892	0,0109160	0,0293385	0,0324694	0,0061850	0,0260496	0,9052479	0,4357610	0,1254746	0,2128537	0,8286790	0,0355468	0,1222954
200	0,3003993	0,8103721	0,2035719	0,0282443	0,1343652	0,5408063	0,3244157	0,9910774	0,0688498	0,0264856	0,1314945	0,1303650	0,0715980	0,0039038	0,9102275	0,2687103	0,4334380	0,4155389	0,3700245	0,1106486	0,9558688	0,0108201	0,0003161	0,5093707	1,0714676	0,6936368	0,0767578	0,7797556	0,1615560	0,6308698	0,3152141	0,5083706	0,4746749	0,0754450	0,0223572	0,2321694	0,0177961	0,2264501	0,9139188	0,5675329	0,4563573	0,2913390	0,4221581	0,0414146	0,0670478	0,7356725	0,6873616	0,8666434	0,5962054	1,0334406	0,6769758	0,0232267	0,0086235	0,0433144	0,0279643	0,0085054	0,0334805	0,9028990	0,4280314	0,1489634	0,2526207	0,7848765	0,0345763	0,1422854
220	0,2945619	0,8125999	0,2108789	0,0324907	0,1024617	0,5210873	0,3625303	1,0055342	0,0707032	0,0283453	0,1155019	0,1472312	0,0798312	0,0047717	0,9330114	0,2833610	0,4300025	0,4278481	0,3893511	0,1433902	0,9765930	0,0132600	0,0013010	0,5405889	1,0498756	0,7275129	0,0851474	0,8220604	0,1422784	0,6323619	0,2859951	0,5329858	0,4997244	0,0986939	0,0170469	0,1879926	0,0349881	0,2496628	0,8842566	0,6305218	0,3580970	0,3533577	0,4372609	0,0338029	0,0563530	0,7164974	0,7467219	0,9112052	0,5593318	0,9663386	0,6547059	0,0314731	0,0312088	0,0395137	0,0400658	0,0072837	0,0466280	0,9068510	0,4938425	0,1734183	0,3415515	0,7959607	0,0282026	0,1982540
240	0,3009647	0,8136736	0,2431854	0,0548693	0,0903921	0,5465539	0,4777682	1,0101422	0,0677469	0,0352853	0,1082916	0,1691853	0,0816587	0,0064777	0,8524393	0,3270839	0,3945621	0,4406209	0,3996319	0,1628188	0,9073204	0,0129197	0,0012245	0,6014866	1,0450016	0,6965427	0,0993746	0,8558994	0,1344683	0,6552217	0,2964098	0,5252552	0,4812074	0,1412462	0,0230957	0,1945350	0,0409429	0,2521505	0,9299818	0,7653937	0,3160148	0,4032653	0,4256336	0,0537408	0,0661046	0,6670977	0,7843987	1,0329067	0,5215521	0,9983528	0,6832044	0,0216087	0,0553882	0,0380380	0,0264393	0,0043381	0,0642781	0,9511393	0,4848339	0,2306943	0,4196233	0,8196927	0,0227917	0,1577951
