"Time"	rhaR	rhaS	crp	feaR	melR	zraR	malI	mtlR	prpR	ascG	rbsR	marR	fucR	chbR	nagC	srlR	gutM	idnR	xylR	uxuR	chbB	chbF	chbG	chbA	chbC	gutQ	srlE	srlD	srlA	srlB	zraS	rhaB	prpE	prpD	rbsC	rbsA	melB	nagE	fucO	rhaD	ascF	prpB	rbsB	fucU	rhaA	fucA	prpC	fucI	nagD	ascB	rbsK	fucP	malX	rbsD	gntP	melA	malY	nagB	fucK	xylF	uxuA	uxuB	rhaT	xylH
680	0,0262797	0,5651608	0,5144606	0,6223604	0,5633737	0,0539518	0,1955060	0,5350322	0,5176420	0,5062034	0,6837563	0,6705667	0,7801575	0,5264620	0,4365543	0,5303399	0,5217670	0,6007316	0,6310069	0,5236880	0,0667508	0,4129578	0,1617652	0,6807467	0,1712123	0,6076609	0,4420954	0,3887015	0,5401944	0,4220828	0,0942916	0,3656022	0,6093930	0,3973576	0,5372849	0,3087708	0,6190637	0,5846062	0,5487080	0,3612223	0,0880148	0,3513501	0,4895130	0,1196561	0,7273345	0,7684963	0,5115668	0,7703257	0,5522720	0,0516459	0,3591125	0,3674293	0,0350084	0,1090470	0,6346604	0,4629379	0,4944128	0,5463837	0,6710709	0,3770015	0,3130740	0,3974959	0,6508685	0,3165448
700	0,0042153	0,5532533	0,3556319	0,5659945	0,5415059	0,0219128	0,1780273	0,5210753	0,5414715	0,4339034	0,7095844	0,8438494	0,8379417	0,4698611	0,3157187	0,6235981	0,3807657	0,7125086	0,5138363	0,4602595	0,0747439	0,3018289	0,0930099	0,7704890	0,1152899	0,5816253	0,3546312	0,4507692	0,3563801	0,3641883	0,1192013	0,3645884	0,6022541	0,4961843	0,4984969	0,3224774	0,6979958	0,6041767	0,5504136	0,4617999	0,0657043	0,4402435	0,4278384	0,1274102	0,6367269	0,8057374	0,6067543	0,5831498	0,5193578	0,0525200	0,3698290	0,2578111	0,0809294	0,0730063	0,7059868	0,4484118	0,5521575	0,5419589	0,6004293	0,3014947	0,3103210	0,3774361	0,5896474	0,4199926
720	0,0058646	0,4631471	0,3730148	0,5356626	0,5666200	0,0259308	0,1358835	0,5981721	0,4487858	0,5647387	0,6826770	0,7261718	0,7919772	0,3929937	0,2927671	0,6774324	0,4744687	0,6308283	0,4563577	0,3859823	0,0846940	0,4956955	0,0835223	0,6141395	0,1440305	0,6043590	0,3713788	0,3727439	0,3888786	0,4306488	0,0582128	0,3017216	0,6894219	0,3764619	0,6268662	0,4093010	0,5766649	0,7408150	0,6480596	0,3018855	0,0741979	0,3570645	0,3936871	0,1561515	0,6481465	0,8256748	0,5412777	0,7159842	0,6533090	0,0537985	0,2897803	0,1675170	0,0579814	0,0636057	0,6304072	0,4629010	0,5123681	0,5238025	0,8032779	0,2277924	0,2235131	0,4197558	0,6765739	0,2934072
740	0,0057124	0,4456024	0,3958791	0,4981888	0,5337508	0,0238400	0,1712113	0,5442907	0,4028866	0,4597489	0,7065059	0,7280684	0,7499009	0,4557977	0,4419066	0,6197813	0,4819183	0,5821416	0,4688747	0,3998897	0,0607207	0,3731078	0,1621935	0,7488014	0,1321208	0,4801498	0,3193461	0,5187263	0,3921976	0,4452718	0,0533674	0,3815118	0,5218081	0,3872663	0,5336912	0,3569579	0,4781242	0,6465422	0,4703706	0,3232969	0,0635623	0,3327738	0,3882809	0,1342646	0,6922963	0,7221064	0,5274867	0,7901007	0,6153128	0,0725080	0,3701660	0,2141672	0,0589147	0,0858529	0,5478572	0,4527564	0,5225457	0,4465598	0,7333321	0,2618052	0,1796141	0,3583172	0,8051437	0,2611890
760	0,0027421	0,3904014	0,4026268	0,5065117	0,5803133	0,0215951	0,1318354	0,3727379	0,4528153	0,5324364	0,7391213	0,6497563	0,7563994	0,3172205	0,3512669	0,6514073	0,4275783	0,7798962	0,3511006	0,3878213	0,0589805	0,3998854	0,1698412	0,7218783	0,1242026	0,5897491	0,2707633	0,3008431	0,3749338	0,3712202	0,0537412	0,3377599	0,5392681	0,4281233	0,5678550	0,2528853	0,6615014	0,7120244	0,5276452	0,2892044	0,0573273	0,2414915	0,3787329	0,0739357	0,5974229	0,8663024	0,4328396	0,6371503	0,5691936	0,0758805	0,2918172	0,1435229	0,0961068	0,0546974	0,5808312	0,4411450	0,5704905	0,4934712	0,7539824	0,2875234	0,1844667	0,5498535	0,7993148	0,2410697
780	0,0047582	0,5968738	0,3261242	0,5678879	0,6913806	0,0250460	0,1454836	0,4905276	0,4662127	0,5641014	0,7548150	0,7488875	0,8359714	0,3482880	0,3904147	0,6977351	0,4698781	0,5860068	0,4499852	0,4228925	0,0596809	0,5102847	0,1315111	0,7247460	0,1032687	0,6020033	0,3204610	0,3718531	0,3394836	0,4307289	0,0529560	0,2953218	0,4183447	0,4289225	0,4165068	0,3603859	0,6634797	0,6952521	0,5990609	0,2166684	0,0557839	0,2832637	0,3665094	0,0565411	0,7532107	0,8153927	0,4972609	0,6916485	0,6221298	0,1076926	0,2917386	0,0951992	0,0559728	0,0832952	0,5864669	0,3686633	0,6621654	0,4054360	0,7765524	0,2589893	0,1322961	0,5157276	0,6608594	0,2565728
800	0,0044563	0,5513332	0,2924415	0,6219506	0,5786657	0,0206133	0,1755702	0,4860385	0,5286612	0,4653571	0,6919650	0,7850829	0,8288668	0,4593060	0,3989100	0,4905796	0,3490822	0,5213153	0,4872901	0,4332072	0,0375225	0,4304974	0,0948271	0,6799513	0,1842307	0,5462299	0,3118242	0,2769260	0,3611129	0,4522878	0,0287060	0,2398267	0,4272631	0,3178501	0,4344697	0,3041988	0,6486856	0,6514329	0,5513172	0,2012155	0,0504268	0,2137699	0,3332698	0,0416562	0,6241523	0,6657389	0,4697922	0,6190280	0,6711061	0,0537815	0,3867769	0,1148279	0,0915785	0,0647924	0,6037364	0,3647921	0,6059257	0,3797395	0,7739055	0,2797048	0,0997066	0,5109501	0,7508096	0,2092718
820	0,0068967	0,4659175	0,2594592	0,5067689	0,5033025	0,0157244	0,1657837	0,4124916	0,4415956	0,5668050	0,7805653	0,8322098	0,8075094	0,2959588	0,3635409	0,5929475	0,4546497	0,6585116	0,4265710	0,4257570	0,0515556	0,3876722	0,1294197	0,7967220	0,1391654	0,4119133	0,2719784	0,3355971	0,2730908	0,4630506	0,0323001	0,3394478	0,3776825	0,3928303	0,4577570	0,3961570	0,6096606	0,7966529	0,4623814	0,1748990	0,0517508	0,2907098	0,3283857	0,0566230	0,6199399	0,8353289	0,3835922	0,6472331	0,6553637	0,0323798	0,3297590	0,1355227	0,0944031	0,0611039	0,6227936	0,3888300	0,5990453	0,4510988	0,6753116	0,2988433	0,1331034	0,4591936	0,8312066	0,3038700
840	0,0084851	0,5167382	0,3014449	0,5079730	0,5363217	0,0094430	0,1859190	0,4578288	0,4156969	0,5218100	0,6725497	0,7932067	0,8822863	0,4078584	0,3558344	0,5637459	0,4332530	0,5979652	0,4515718	0,3286175	0,0806446	0,3912852	0,1190241	0,7339984	0,1510274	0,4370211	0,3762588	0,4718300	0,4626075	0,5291811	0,0228091	0,2600501	0,3066262	0,2761107	0,4916372	0,3110928	0,5718301	0,8771359	0,4024791	0,1867968	0,0277768	0,2749282	0,4225321	0,0405377	0,7516713	0,8502225	0,3301850	0,7861648	0,5032794	0,0508980	0,2917620	0,1479725	0,1033929	0,1126507	0,4969271	0,3807459	0,5800468	0,4283199	0,7873973	0,2049408	0,0692314	0,4151477	0,7663354	0,2923683
860	0,0069184	0,4070406	0,3136602	0,4666955	0,5064465	0,0357161	0,1054858	0,4904342	0,5150239	0,4753953	0,7484674	0,7695807	0,7893608	0,4146191	0,4576200	0,6341175	0,4194306	0,5714052	0,5057404	0,3806534	0,0546005	0,4369801	0,1223937	0,6170052	0,1367406	0,5583055	0,2752715	0,3748064	0,4191283	0,4199497	0,0281656	0,2943644	0,2417737	0,3040351	0,3305573	0,3545901	0,6032359	0,5664407	0,4583280	0,1027746	0,0416017	0,2705999	0,3648538	0,0440228	0,7354380	0,8137786	0,3934857	0,7067944	0,6937920	0,0527021	0,2573410	0,1709368	0,1540353	0,0450326	0,4829268	0,3494873	0,5298692	0,5214643	0,6622202	0,1304922	0,0618951	0,4397549	0,7426434	0,2487184
880	0,0055184	0,4426691	0,3193098	0,4989997	0,3453692	0,0115489	0,1396644	0,5166999	0,4762294	0,5078256	0,7035863	0,7966195	0,8917472	0,4372769	0,3492454	0,5573269	0,5135642	0,6021188	0,4353459	0,3658078	0,0650333	0,3770658	0,1093912	0,6612219	0,0942802	0,5640661	0,3998666	0,4169800	0,3433618	0,4532235	0,0214387	0,1583099	0,1985885	0,2840516	0,4240334	0,3200676	0,7242219	0,7736789	0,5315994	0,0749650	0,0338210	0,2426544	0,4501616	0,0862438	0,6730020	0,7108009	0,2889586	0,6596848	0,6175457	0,0320997	0,3430949	0,0732174	0,1104163	0,0621892	0,4864747	0,2231701	0,6818971	0,4362529	0,7127862	0,1523314	0,0788404	0,4317084	0,7255452	0,2080353
900	0,0044262	0,3507534	0,2214669	0,5663441	0,4407055	0,0170257	0,1356307	0,3646252	0,4222617	0,5148444	0,5869871	0,7281145	0,8250825	0,2561181	0,4190722	0,5131126	0,4223085	0,5294466	0,4764516	0,3866196	0,0825878	0,3481580	0,0993518	0,7177250	0,0808923	0,5559122	0,2966599	0,3018510	0,3140570	0,3935762	0,0277368	0,1224698	0,1998375	0,3512429	0,4314274	0,3012895	0,6104880	0,7140644	0,3495893	0,0818626	0,0421339	0,2456807	0,3608200	0,0376704	0,6662898	0,7901472	0,4340501	0,7642643	0,6927276	0,0453214	0,3134816	0,0954727	0,2502794	0,0456882	0,6118151	0,3033315	0,6679668	0,3791480	0,6823382	0,1184229	0,0881674	0,4757221	0,6218755	0,2487578
920	0,0026347	0,4383724	0,2564825	0,4389105	0,5117714	0,0078571	0,1048445	0,5524782	0,3262586	0,3807684	0,5618550	0,7633755	0,7289442	0,3191630	0,4221387	0,4854598	0,4132896	0,5946201	0,4217796	0,4317253	0,1090355	0,2794339	0,1024554	0,7445461	0,1495096	0,5440830	0,2772651	0,3507444	0,3915621	0,4057974	0,0163624	0,1468991	0,2180377	0,3991345	0,3827120	0,2209750	0,5930405	0,7765917	0,3074413	0,0561396	0,0227671	0,1895415	0,3538316	0,0298959	0,6761725	0,7633264	0,3929661	0,6079109	0,7417827	0,0479212	0,3328522	0,0468783	0,1593004	0,0422964	0,4065434	0,4508653	0,6712395	0,4562088	0,6439420	0,1787970	0,0752653	0,4544728	0,6578680	0,2059611
940	0,0053254	0,4216540	0,3086528	0,4944997	0,5357886	0,0103270	0,1037664	0,4086380	0,4950309	0,3778327	0,7823360	0,7411519	0,8272561	0,2282608	0,3402547	0,4543878	0,3748538	0,3839754	0,4845598	0,3217534	0,0812620	0,2940458	0,1013608	0,6543975	0,1324294	0,5533484	0,3080625	0,2780932	0,3427934	0,3304121	0,0065357	0,1106444	0,2153469	0,3271206	0,3388321	0,1953017	0,4408185	0,7122979	0,5152531	0,0708381	0,0570301	0,1863762	0,3266159	0,0165904	0,6537010	0,8296178	0,3713712	0,6704043	0,7466425	0,0653169	0,3003429	0,0401774	0,1939686	0,0415305	0,4980255	0,3233363	0,7077039	0,5005466	0,7686437	0,1689508	0,0511072	0,4479554	0,6471467	0,2572757
960	0,0050281	0,3676572	0,3247829	0,4441323	0,3677657	0,0125479	0,1876577	0,4849512	0,4628577	0,4961690	0,6503424	0,7137430	0,7846844	0,2192767	0,4647568	0,4932309	0,4527573	0,5699211	0,3940244	0,4453714	0,0501743	0,4195326	0,1517612	0,6764963	0,1255141	0,5366762	0,3696054	0,2522199	0,3485096	0,4297806	0,0116451	0,1160883	0,1352212	0,2792366	0,4681376	0,2170499	0,6121951	0,7017081	0,3126283	0,0621456	0,0533560	0,1774709	0,3169796	0,0161332	0,7347871	0,7581038	0,2727711	0,6891407	0,6768393	0,0398950	0,3473504	0,0653253	0,2334101	0,0553079	0,4119484	0,3378124	0,8209183	0,4202421	0,6937614	0,1601132	0,0235333	0,5265239	0,7205223	0,1764347
980	0,0137870	0,3687826	0,1714561	0,4079152	0,4128028	0,0226326	0,1806978	0,4662717	0,4247956	0,5720933	0,6550338	0,7399890	0,6063915	0,2135749	0,4719629	0,4879577	0,3271320	0,6383509	0,3825314	0,3950811	0,0659160	0,3986788	0,2068794	0,5637350	0,1640173	0,5931124	0,2888250	0,3324084	0,3045477	0,4363840	0,0047047	0,1647066	0,2290710	0,3042267	0,4768337	0,1514421	0,4926063	0,8768731	0,4000226	0,0629901	0,0695064	0,2281803	0,2437576	0,0057249	0,7423534	0,7593466	0,3262237	0,7724034	0,8903251	0,0242553	0,3813833	0,0413282	0,2455941	0,0507842	0,4462213	0,2951487	0,7086024	0,3683049	0,7068218	0,1601620	0,0130928	0,4709613	0,6699018	0,1382008
1000	0,0012813	0,4122633	0,1755169	0,3979528	0,4276134	0,0263696	0,1737406	0,4949793	0,4604756	0,4853242	0,6275297	0,6957956	0,6691034	0,2194765	0,4169458	0,5195846	0,3857114	0,5566585	0,3325128	0,3416836	0,1027299	0,3094142	0,0929745	0,7518656	0,0888609	0,4903376	0,3116146	0,2252220	0,2255231	0,3965538	0,0070300	0,1173788	0,1836063	0,3002208	0,4075111	0,1577831	0,6184629	0,7503452	0,3433172	0,0582607	0,0472368	0,1453401	0,1934069	0,0097619	0,5798548	0,7606566	0,4329247	0,7621368	0,8421261	0,0202424	0,3074888	0,0570027	0,2612120	0,0541118	0,4717083	0,3033618	0,6571624	0,3923829	0,5947285	0,1241610	0,0290063	0,5491067	0,6616812	0,1825896
1020	0,0004805	0,3728101	0,2093414	0,3941647	0,4482149	0,0117894	0,1375383	0,3439329	0,3690244	0,4346625	0,6648929	0,6278523	0,7319264	0,2341728	0,4035316	0,4497557	0,3446621	0,5857429	0,2711316	0,4042865	0,0594699	0,3200719	0,1040549	0,7340059	0,1008338	0,5366742	0,3128082	0,1652806	0,2895113	0,4800277	0,0049511	0,1546750	0,1458904	0,2584825	0,4232203	0,1539750	0,6784758	0,6818101	0,4092672	0,0200633	0,0516213	0,1796100	0,2025714	0,0075399	0,6388319	0,8559933	0,2381209	0,8218621	0,7973371	0,0471754	0,3239865	0,0564970	0,2664545	0,0270205	0,4174895	0,1816936	0,6673982	0,3621001	0,5002659	0,1136689	0,0128884	0,5463966	0,6822570	0,1341044
1040	0,0042274	0,4817312	0,1138021	0,3567753	0,4402916	0,0090518	0,1373799	0,3576197	0,3395578	0,4152592	0,7632013	0,6183679	0,7598054	0,2223988	0,4285901	0,4367060	0,2517761	0,4668531	0,3335724	0,3466736	0,0546306	0,3162184	0,1034929	0,7104581	0,0935014	0,4667315	0,2176316	0,2165168	0,2707800	0,5290142	0,0028283	0,1559127	0,1361618	0,2356439	0,3639279	0,1242983	0,5740905	0,7708759	0,3300788	0,0523361	0,0290342	0,1417902	0,1716581	0,0065748	0,6645664	0,7786041	0,2607029	0,7697022	0,5951273	0,0144946	0,2486259	0,0417481	0,3123842	0,0394266	0,4660069	0,1888051	0,6270531	0,4519679	0,7190514	0,0848473	0,0305928	0,5058725	0,6169914	0,1204475
1060	0,0028458	0,2866825	0,1030367	0,2648634	0,3545627	0,0309588	0,1170786	0,4234566	0,2970827	0,3805059	0,6638813	0,5604625	0,6262211	0,1515152	0,4669580	0,3204682	0,2743066	0,5382348	0,2856297	0,3513939	0,1126718	0,2744584	0,1129643	0,6984488	0,0649346	0,3028895	0,3711644	0,2428266	0,1685159	0,4291611	0,0005588	0,1198489	0,0482185	0,2434876	0,4028715	0,0353206	0,5360535	0,6269685	0,2897877	0,0167654	0,0437645	0,1287979	0,1360533	0,0157357	0,5760138	0,8211691	0,1519142	0,7615170	0,7909164	0,0208234	0,3432628	0,0315967	0,4333083	0,0273595	0,3963016	0,2608676	0,6088765	0,3335742	0,6393565	0,0570543	0,0590260	0,4036817	0,8521694	0,0496198
1080	0,0025470	0,3409039	0,0690511	0,1586051	0,3402950	0,0194864	0,1986221	0,4814102	0,3001063	0,4710105	0,8164331	0,6327928	0,7399925	0,1227293	0,4505834	0,4243217	0,2531464	0,5688692	0,2828296	0,4030305	0,1097706	0,4080257	0,0718809	0,5470162	0,0708667	0,4408013	0,3699397	0,1712907	0,1407163	0,4034990	0,0004079	0,0809245	0,0565014	0,1995085	0,3660504	0,0597488	0,5965974	0,8034019	0,3636820	0,0061047	0,0303430	0,1564467	0,1490069	0,0175799	0,5811627	0,6861930	0,1778268	0,6547417	0,8298275	0,0168289	0,2798518	0,0255198	0,3905490	0,0313206	0,4009592	0,1153352	0,6658237	0,3544135	0,6582822	0,0397923	0,0376840	0,4806214	0,6966551	0,0477779
1100	0,0036691	0,2633741	0,0643657	0,1304908	0,3683103	0,0059593	0,1399030	0,3416308	0,2996110	0,5309545	0,6489925	0,4045312	0,5811887	0,1089028	0,4209419	0,3403278	0,2274696	0,5103355	0,3267236	0,2691959	0,1656658	0,3029801	0,0517455	0,4602946	0,0168434	0,3475245	0,4210130	0,1935427	0,1439943	0,3771482	0,0037039	0,0951613	0,0760510	0,1734515	0,3630913	0,0419569	0,5073633	0,7422108	0,3490168	0,0199626	0,0242232	0,0990375	0,1067188	0,0201173	0,4989073	0,7184841	0,1064983	0,6780148	0,7347107	0,0150012	0,3245915	0,0301714	0,4181565	0,0139322	0,3131584	0,0935093	0,7786249	0,3096845	0,5500702	0,0158498	0,0306392	0,3521329	0,7014424	0,0846226

0	0,0069113	0,0301321	0,0140792	0,0081099	0,0466887	0,0134342	0,1243564	0,3021321	0,2205147	0,5434203	0,3363790	0,3935095	0,5949455	0,0948990	0,6485440	0,3741789	0,2358257	0,0501063	0,0831654	0,4119490	0,0073407	0,1121551	0,0032934	0,1273746	0,0004873	0,3238200	0,2749873	0,1313947	0,0594004	0,0259000	0,0006309	0,0079660	0,0169050	0,1496043	0,6581985	0,0604549	0,1291781	0,7793550	0,1993219	0,0185636	0,0142897	0,0612777	0,4044980	0,0250220	0,0919095	0,0344082	0,0120942	0,4780283	0,8359268	0,0090267	0,4480136	0,0218916	0,7243679	0,3210418	0,3230926	0,0018789	0,7349534	0,0920753	0,3556500	0,0007439	0,0567425	0,0240782	0,1036252	0,0327307
20	0,0012768	0,0372048	0,0222288	0,0118867	0,0456000	0,0127029	0,1443540	0,2617473	0,2332508	0,5443129	0,2271865	0,4764896	0,7061588	0,1086166	0,5202268	0,2683417	0,1764767	0,2024853	0,1758654	0,3649140	0,0084162	0,1549134	0,0585679	0,1464478	0,0013815	0,3750416	0,3154475	0,2286993	0,1286261	0,1565100	0,0024515	0,0092054	0,0440732	0,1460516	0,5571444	0,0754726	0,2290651	0,7770293	0,2361769	0,0044558	0,2776203	0,0178595	0,4593986	0,0070150	0,2190522	0,0449110	0,0145075	0,5181758	0,6332304	0,0103106	0,2766132	0,0161064	0,5885465	0,4122401	0,3601634	0,1648182	0,4219825	0,1189915	0,4503359	0,0001142	0,0424646	0,0795343	0,1140019	0,2077642
40	0,0047925	0,0659486	0,0166200	0,0397840	0,0312579	0,0099539	0,0846683	0,2659347	0,2484109	0,4404673	0,1622110	0,4541235	0,6160605	0,1526130	0,3644024	0,2203974	0,1816812	0,3437520	0,2333165	0,3642082	0,0086719	0,0736051	0,1125148	0,1084537	0,0019091	0,4343291	0,1926468	0,3098469	0,2089614	0,1960663	0,0192469	0,0015472	0,0227288	0,1018035	0,4972506	0,0652493	0,2779994	0,7991999	0,2173337	0,0053106	0,4728005	0,0364349	0,5242449	0,0210838	0,0941176	0,0400471	0,0264568	0,4795415	0,7191201	0,0104623	0,2728538	0,0170687	0,7144896	0,5549045	0,3405155	0,2456138	0,3566146	0,0737741	0,3944481	0,0019317	0,0460282	0,0821416	0,1556718	0,3222962
60	0,0018255	0,0776797	0,0200227	0,0325025	0,0309626	0,0160507	0,1030843	0,3098786	0,2698934	0,4840383	0,1477805	0,3691515	0,5893057	0,1583834	0,2569947	0,2671767	0,1032362	0,3074116	0,3267416	0,2914512	0,0145491	0,1049717	0,2153912	0,1075154	0,0001014	0,2571992	0,1435778	0,3691801	0,1591103	0,1951982	0,0002421	0,0107150	0,0166726	0,0957584	0,3324188	0,0448881	0,2812986	0,8165800	0,2018693	0,0227371	0,4831619	0,0423111	0,5428508	0,0065448	0,1181694	0,0548794	0,0399319	0,3733076	0,6515963	0,0149455	0,2589778	0,0138971	0,8446797	0,5068974	0,4441052	0,3094997	0,1864419	0,0274821	0,4729513	0,0049233	0,0341789	0,1051065	0,1199763	0,3321254
80	0,0058700	0,0910085	0,0495892	0,0189169	0,0226375	0,0082248	0,1117389	0,3289218	0,2522848	0,5056854	0,0983371	0,3912110	0,6344260	0,1396741	0,2623597	0,2921252	0,1095322	0,5267774	0,3659314	0,2739642	0,0169901	0,1639098	0,1437993	0,1439427	0,0007415	0,2986230	0,0891300	0,3312411	0,1391092	0,3173978	0,0018549	0,0250425	0,0360285	0,2380714	0,3040240	0,0609417	0,2440366	0,7597558	0,2547560	0,0282339	0,5337763	0,0225265	0,4236567	0,0071362	0,1263866	0,0384351	0,0222946	0,3924658	0,7012911	0,0054146	0,3071708	0,0079387	0,6964437	0,6565164	0,3466182	0,4139921	0,1870689	0,0408209	0,3185385	0,0005826	0,0491553	0,0714750	0,1208310	0,3935009
100	0,0038673	0,0401218	0,0106841	0,0314111	0,0689806	0,0077769	0,1397659	0,3235628	0,1955552	0,4798776	0,0711602	0,4708288	0,6148464	0,1374453	0,2839892	0,3078855	0,1231870	0,5639263	0,4493119	0,2599493	0,0118388	0,1330708	0,1815077	0,2115260	0,0013535	0,3559455	0,0955439	0,3335215	0,0706715	0,2753897	0,0001000	0,0119010	0,0272610	0,0829957	0,3381240	0,0643708	0,2618347	0,8745725	0,2786101	0,0053098	0,4457748	0,0285045	0,5750663	0,0164881	0,0957487	0,0652036	0,0267870	0,3679603	0,6943065	0,0083684	0,3671442	0,0121594	0,7252205	0,6742446	0,3473433	0,3064100	0,1556296	0,0572681	0,4498078	0,0054188	0,0332877	0,0516637	0,1397710	0,4296546
120	0,0082783	0,0837343	0,0079735	0,0188746	0,0523990	0,0107808	0,1705561	0,3030303	0,2506777	0,4451211	0,1444496	0,4332670	0,6123526	0,1494508	0,3819270	0,3203100	0,0956793	0,6038616	0,4000199	0,3199758	0,0250589	0,1771399	0,1662000	0,2786334	0,0004140	0,3874443	0,0996112	0,3233112	0,0994082	0,3234882	0,0027832	0,0178448	0,0164256	0,1011291	0,3947829	0,0593526	0,1756639	0,7089652	0,2977240	0,0109261	0,5300021	0,0254789	0,5108473	0,0092981	0,1247918	0,0335286	0,0292113	0,3471978	0,8124980	0,0078284	0,3016112	0,0330726	0,7917736	0,6565500	0,3310478	0,3437300	0,1611026	0,0964389	0,4412253	0,0081854	0,0394828	0,1057592	0,1055513	0,4391981
140	0,0009564	0,0503823	0,0143112	0,0090604	0,0615767	0,0184848	0,0898922	0,2987956	0,2468452	0,4941716	0,1095816	0,4044304	0,5706850	0,1567557	0,2562002	0,2686199	0,1086158	0,5600256	0,3360854	0,3779445	0,0137660	0,2074939	0,1490793	0,2800356	0,0072032	0,3147138	0,1275932	0,3075462	0,0797316	0,3435330	0,0003227	0,0179582	0,0602438	0,1146523	0,3852759	0,1095663	0,0818508	0,7253266	0,2296411	0,0171334	0,5805604	0,0293107	0,4080689	0,0034275	0,1179228	0,0255602	0,0104484	0,4259129	0,6281918	0,0045988	0,3801736	0,0143269	0,8658045	0,5604505	0,3250194	0,4851829	0,1436807	0,0478412	0,4624011	0,0063471	0,0598594	0,0626441	0,0817945	0,4280020
160	0,0000000	0,0266402	0,0071727	0,0131332	0,0357516	0,0161864	0,1380831	0,3221314	0,2626251	0,5592238	0,1072384	0,3642688	0,5229313	0,2182383	0,3173424	0,2075307	0,0454143	0,6057648	0,4273709	0,3944523	0,0108620	0,2743506	0,1125413	0,2868526	0,0001197	0,3761874	0,0432826	0,3730896	0,1088547	0,2937772	0,0071966	0,0091057	0,0123395	0,1543587	0,3488354	0,1013474	0,0801099	0,6957903	0,2082309	0,0223826	0,5571813	0,0174456	0,3566558	0,0206189	0,0849771	0,0229266	0,0109264	0,3984158	0,6799799	0,0072014	0,3923009	0,0061422	0,7059623	0,5426056	0,3545080	0,4329157	0,1080760	0,0385333	0,4397777	0,0050703	0,0510362	0,0671706	0,1037425	0,4405555
180	0,0010199	0,0809703	0,0059216	0,0090771	0,0282472	0,0272501	0,1364640	0,3793360	0,3410871	0,4798348	0,1346808	0,4490736	0,4594818	0,1860783	0,2466813	0,2134958	0,0949342	0,6429415	0,4383626	0,3025299	0,0155910	0,3518258	0,1725135	0,2402330	0,0028317	0,3093755	0,0673288	0,3732506	0,1135383	0,3808858	0,0000000	0,0435202	0,0136764	0,1335119	0,4011914	0,1343409	0,1142036	0,6379310	0,1954503	0,0199665	0,5524427	0,0313007	0,4114244	0,0284338	0,0882544	0,0359744	0,0116609	0,3732098	0,7573990	0,0074729	0,3583532	0,0053144	0,8346432	0,6479868	0,3040342	0,5247155	0,0846852	0,0495213	0,4092139	0,0034199	0,0383100	0,0280657	0,0631650	0,4371972
200	0,0028215	0,0391830	0,0226371	0,0056927	0,0278237	0,0262320	0,1761966	0,3038808	0,3372000	0,5579451	0,1485392	0,3717418	0,5229367	0,2023123	0,3454743	0,3270614	0,0913656	0,7478489	0,4921677	0,3768671	0,0171486	0,1833120	0,1505091	0,3655233	0,0006033	0,3673156	0,0858926	0,3113297	0,1243448	0,4424227	0,0030041	0,0177744	0,0189276	0,1416534	0,3793602	0,1086624	0,0650899	0,9025131	0,2218331	0,0267781	0,4620717	0,0438385	0,4253190	0,0023062	0,0857512	0,0062264	0,0434772	0,4036139	0,7820493	0,0137092	0,3814101	0,0145975	0,8767565	0,5975065	0,3098620	0,4384632	0,1113952	0,0593249	0,3559985	0,0044700	0,0508756	0,0468773	0,0612178	0,3937335
220	0,0103516	0,0625260	0,0209601	0,0086581	0,0466447	0,0206956	0,1228225	0,2384647	0,2935535	0,4694918	0,0874225	0,3606269	0,4948242	0,1579763	0,1972218	0,3636264	0,1041642	0,6033354	0,4220533	0,3708384	0,0170036	0,3071569	0,1883284	0,3263053	0,0050032	0,3545775	0,0903985	0,2476349	0,1023426	0,3496056	0,0004205	0,0216032	0,0304842	0,1442465	0,4176965	0,1585361	0,0796153	0,9721841	0,2949010	0,0017430	0,4615871	0,0545615	0,3984735	0,0057524	0,1520045	0,0048432	0,0397408	0,3917958	0,6738803	0,0196681	0,3212115	0,0034401	0,7591746	0,5686217	0,3280022	0,4441967	0,1876743	0,0487978	0,3612017	0,0037596	0,0344062	0,0556829	0,1303043	0,4785023
240	0,0076090	0,0760790	0,0150033	0,0015847	0,0839005	0,0255416	0,0829564	0,2731109	0,1739709	0,4452171	0,0899177	0,4326168	0,5130226	0,1750155	0,2880918	0,4249758	0,0902181	0,7028764	0,4675660	0,2901018	0,0269056	0,1866876	0,2326819	0,3560315	0,0009624	0,2922740	0,0720858	0,4410540	0,0503020	0,3989342	0,0066607	0,0187247	0,0426738	0,1455975	0,4372521	0,1459748	0,0475395	0,7630994	0,1715591	0,0059371	0,5557819	0,0335571	0,4170666	0,0170829	0,1263240	0,0044138	0,0348804	0,4136683	0,6673722	0,0190262	0,3910648	0,0181534	0,7638231	0,8566436	0,2515347	0,3663982	0,1368037	0,0799992	0,4050699	0,0057404	0,0393303	0,0279560	0,0927835	0,3918771
