"Time"	lldR	arcA	betI	xylR	gadX	torR	rutR	gadW	nemR	gadE	gadA	hdeB	yhiD	hdeA	gadC	cadA	cadB	gadB	mdtE	mdtF	betB	betT	lldD	gadY	betA	lldP	nemA	slp	dctR	hdeD	rutD	rutA
280	0,1455110	0,7111329	0,3916229	0,1199435	0,5695884	0,4687293	0,5001111	0,2851967	0,2838138	0,4940354	0,7430604	0,4132009	0,7832996	0,6301526	0,6446227	0,5000913	0,0477842	0,7529141	0,6803940	0,6511644	0,0957724	0,0241285	0,0002911	0,6882499	0,4276416	0,1422761	0,6797063	0,6430626	0,6745521	0,7868357	0,6518469	0,4178437
300	0,1644278	0,6892180	0,3921644	0,1289506	0,6328158	0,4598651	0,4613926	0,3666189	0,3248921	0,5335046	0,6463467	0,3899091	0,6669718	0,5582181	0,4175779	0,5472541	0,0297680	0,6445811	0,6214213	0,6877601	0,0413910	0,0485434	0,0000000	0,6642843	0,4508654	0,1339682	0,5769837	0,5410635	0,6250598	0,8257758	0,6447530	0,3822953
320	0,2225868	0,7007995	0,3272899	0,1051956	0,6872314	0,4814452	0,4175999	0,2035189	0,2867978	0,4739857	0,6557670	0,4599596	0,7293850	0,6048048	0,4880651	0,4305035	0,0380592	0,5830232	0,6304063	0,5170052	0,1052105	0,0791217	0,0012351	0,7647432	0,4069849	0,1609739	0,5398001	0,6819577	0,8261683	0,7732288	0,6867674	0,3721459
340	0,1880843	0,7763735	0,3654356	0,1236012	0,7604484	0,4556721	0,3949466	0,3231578	0,3325753	0,4831257	0,7082244	0,5276273	0,6295537	0,6656536	0,4821546	0,5717637	0,0709299	0,6420393	0,5928935	0,5448669	0,0941779	0,0771330	0,0014032	0,6610655	0,3451690	0,1214067	0,5197483	0,5901732	0,7031604	0,5950370	0,7455153	0,3736753
360	0,1890914	0,7979571	0,3769265	0,1031042	0,6196474	0,4807368	0,4845499	0,3548005	0,2811401	0,4449970	0,7796432	0,4329864	0,6941737	0,6748353	0,5125793	0,4379321	0,0370035	0,6218549	0,5810580	0,5684918	0,0747361	0,0637613	0,0056842	0,5254076	0,4151120	0,1241477	0,6564152	0,4812422	0,7947366	0,7357144	0,7089883	0,5618217
380	0,1540385	0,6679184	0,3556224	0,1121503	0,6121485	0,4483204	0,4636257	0,3450224	0,2642344	0,4786139	0,8313694	0,4156402	0,6695520	0,5839786	0,5153204	0,5144272	0,0309521	0,7280669	0,6265321	0,5891011	0,0541734	0,0814889	0,0035526	0,6939643	0,3616940	0,1098555	0,7309613	0,4424298	0,7528748	0,8038696	0,6720926	0,4551625
400	0,1976306	0,8142994	0,3346286	0,1017619	0,6274246	0,5277666	0,4331142	0,3540362	0,3051725	0,4786440	0,7091616	0,4591683	0,7164973	0,5644469	0,4613572	0,4924651	0,0340880	0,6545275	0,5637095	0,6071996	0,0915204	0,0577586	0,0134927	0,6120663	0,3870110	0,1096268	0,6681350	0,5260285	0,8050171	0,7988508	0,7742085	0,4561745
420	0,1936131	0,9406229	0,4101530	0,1170389	0,6223906	0,4794083	0,3768776	0,2859125	0,3046740	0,4931555	0,8391376	0,3787375	0,6980810	0,5278874	0,4838805	0,4944460	0,0723445	0,6169732	0,6140248	0,5597977	0,0616033	0,0750014	0,0033670	0,7362845	0,4169812	0,0665981	0,5677600	0,4855288	0,7026119	0,7937069	0,8096065	0,4210044
440	0,2087539	0,6503688	0,3984305	0,1158783	0,5852063	0,4414037	0,3627386	0,3358608	0,2764151	0,5508360	0,6670486	0,4663918	0,6018645	0,6073785	0,4024382	0,4849856	0,0645559	0,8384265	0,5460621	0,6122798	0,0323066	0,0577677	0,0010209	0,7844765	0,3737270	0,1061583	0,4912922	0,5892165	0,7811078	0,7609753	0,7327702	0,4276872
460	0,2209595	0,7656480	0,4935974	0,2080529	0,7241274	0,4333710	0,5709846	0,2841183	0,3146602	0,4727957	0,8504490	0,4081277	0,7557085	0,4824338	0,6522988	0,4412334	0,0518711	0,5915481	0,5152452	0,5920542	0,0608668	0,0783019	0,0002941	0,4997950	0,3918705	0,1865755	0,5751639	0,5088538	0,6750755	0,5821965	0,8126271	0,4739086
480	0,2477685	0,6969945	0,3724260	0,1541390	0,6603010	0,4537238	0,5207086	0,2491461	0,2522599	0,5725317	0,7766849	0,4168152	0,6757929	0,5430674	0,3899035	0,5194714	0,0576803	0,7221790	0,5256334	0,5754597	0,0670486	0,0687417	0,0007194	0,7918317	0,4548783	0,1588493	0,5012911	0,6224342	0,7091078	0,6572039	0,7015056	0,3902032
500	0,1828424	0,6967194	0,2808247	0,1678256	0,5889904	0,4386180	0,4748914	0,2413896	0,2803000	0,5312631	0,6789853	0,3741826	0,7667042	0,5157455	0,4482757	0,4662842	0,0427051	0,5506137	0,5638777	0,5018026	0,0892248	0,0654434	0,0015432	0,6822611	0,4170904	0,1185163	0,5674544	0,5066830	0,7717441	0,6500349	0,6251996	0,5223170
520	0,2022921	0,7180192	0,2915344	0,1655688	0,6570026	0,4142426	0,5052859	0,3732822	0,2644712	0,3974603	0,6998881	0,4241725	0,5851161	0,6508277	0,5398860	0,4029086	0,0558189	0,6918728	0,5097716	0,6406583	0,0586258	0,0860030	0,0009991	0,5803950	0,3805023	0,1267546	0,5626596	0,6233825	0,7673066	0,7449254	0,6759045	0,4731734
540	0,2357921	0,6815312	0,3140241	0,1175173	0,6730496	0,4488016	0,4202311	0,3391861	0,2385991	0,4631966	0,6607544	0,4213717	0,7599295	0,5734671	0,5099771	0,4905899	0,0664991	0,5918582	0,4368895	0,5764713	0,0445382	0,0695337	0,0006743	0,6287791	0,3246541	0,1321312	0,6126288	0,5665614	0,7675107	0,5811396	0,6799996	0,4326160
560	0,2894477	0,7138075	0,3623635	0,1307597	0,6344733	0,5092528	0,5578993	0,4068139	0,2537024	0,5350396	0,7999291	0,4740761	0,6556145	0,5289083	0,5375328	0,5686761	0,0507609	0,7297141	0,4969912	0,6373106	0,0790386	0,0651661	0,0021425	0,6156066	0,5295169	0,1526066	0,5422689	0,4988722	0,7738458	0,7213903	0,8069762	0,4619227
580	0,3160926	0,7088357	0,3954993	0,1198201	0,6360411	0,4463985	0,5439439	0,3562936	0,2421237	0,4850532	0,6650250	0,5215117	0,7082632	0,5335140	0,4533687	0,5050964	0,0196901	0,6538336	0,4933757	0,5994720	0,0794071	0,1129390	0,0280768	0,6219781	0,3254878	0,1294033	0,7012075	0,5613021	0,6708447	0,5440565	0,6095405	0,4995340
600	0,2884792	0,7657651	0,3236570	0,2516867	0,8188488	0,4880126	0,5256661	0,2875975	0,3142064	0,4593093	0,7137216	0,4394079	0,6838530	0,6247039	0,4168974	0,5851833	0,0340099	0,6303071	0,4365248	0,4766813	0,0700781	0,0711059	0,0275000	0,6706705	0,4129749	0,1994622	0,5307494	0,6679425	0,7512750	0,4107931	0,4302617	0,4519133
620	0,3017434	0,7907028	0,3466510	0,1492940	0,7599945	0,4128407	0,4774994	0,3156272	0,3589891	0,5590745	0,7745341	0,5266468	0,6694548	0,6446357	0,4131634	0,5963822	0,0495982	0,7573781	0,5183779	0,5293776	0,0645539	0,0914755	0,0480848	0,6936349	0,4470226	0,1324700	0,6219540	0,5606031	0,6744575	0,3659659	0,3678649	0,5054226
640	0,2978949	0,7224541	0,3752284	0,1743033	0,8052518	0,4385413	0,5212616	0,2978561	0,4045156	0,5661097	0,7395145	0,4011354	0,6295252	0,5920796	0,4853626	0,5625319	0,1081577	0,6034445	0,5083206	0,6687119	0,0946713	0,1064358	0,0423473	0,5303158	0,5737432	0,1680772	0,7309940	0,5270250	0,6612888	0,3616132	0,5277041	0,4451281
660	0,2452561	0,6595907	0,3942848	0,1913319	0,8404406	0,4279486	0,4598914	0,2331411	0,3527281	0,5343226	0,6471498	0,4053154	0,7705199	0,6904678	0,4893089	0,6245775	0,0350942	0,7378784	0,5894449	0,5193896	0,0553540	0,1068592	0,0714111	0,5937599	0,5199294	0,1921820	0,7030485	0,4896166	0,6720951	0,2722103	0,4506484	0,4761558
680	0,2466476	0,8244912	0,3428123	0,1120636	0,6680125	0,4966609	0,4136429	0,2529371	0,2195325	0,5066361	0,7342992	0,4118773	0,6793553	0,5732884	0,5058959	0,4763872	0,0578900	0,5658433	0,6360745	0,5457981	0,0528313	0,1224729	0,0902447	0,7971182	0,5386218	0,0994973	0,6650354	0,5946327	0,7026556	0,2879891	0,4506211	0,4305236
700	0,3018253	0,8136612	0,3602253	0,1397993	0,7121855	0,4806475	0,4546223	0,2968967	0,3295489	0,5308825	0,7252879	0,4792097	0,6808721	0,5879666	0,5198341	0,5055831	0,0911671	0,5915715	0,5562395	0,5076415	0,0576960	0,0946502	0,0653685	0,5419301	0,5176224	0,1355907	0,5220207	0,5192531	0,7273697	0,2727230	0,4184205	0,4827222
720	0,2617735	0,7302775	0,3634137	0,1390118	0,7146466	0,4165323	0,5841969	0,2612461	0,2858785	0,4856748	0,7349063	0,4233764	0,7193699	0,5368203	0,6101055	0,5040006	0,0561898	0,6632487	0,6507165	0,5552172	0,0861072	0,0939193	0,0608884	0,7634511	0,4720219	0,2328692	0,6263472	0,5911197	0,6736281	0,3068033	0,3906287	0,5901913
740	0,2317650	0,7016834	0,3248996	0,1409441	0,7354619	0,5401630	0,6278709	0,3360328	0,3347650	0,4815380	0,8091699	0,5537519	0,6068930	0,5839963	0,5793413	0,6093631	0,0504881	0,7539545	0,4845460	0,5247194	0,0655237	0,0801343	0,0647916	0,5906591	0,5444043	0,1605002	0,5823355	0,6641919	0,5623085	0,2536316	0,4179319	0,5389877
760	0,2050446	0,7382934	0,3448040	0,1019017	0,6908266	0,5209673	0,5051961	0,2104860	0,3508916	0,5500712	0,7680589	0,4589069	0,6340308	0,5756422	0,6279481	0,4556123	0,0296933	0,8301797	0,6143226	0,6347167	0,0917630	0,0999151	0,0430407	0,5854813	0,6033113	0,1283434	0,5983540	0,5435152	0,7301068	0,2924150	0,3824347	0,4524873
780	0,2304494	0,7650632	0,3233153	0,1162657	0,7321316	0,4723328	0,4835993	0,3104700	0,3518902	0,5315327	0,7486536	0,4569133	0,7596395	0,6560419	0,6419001	0,5336868	0,0339273	0,6645886	0,6425208	0,6652548	0,0721843	0,0940734	0,0891381	0,5708625	0,5302876	0,1561696	0,4891386	0,5983155	0,6190095	0,3462660	0,4824790	0,5233931
800	0,3079959	0,6732748	0,3630786	0,0820975	0,5975881	0,5251634	0,4456075	0,2834330	0,4452061	0,5734336	0,8031561	0,5172857	0,5662630	0,6019145	0,6862327	0,6225704	0,0350823	0,6263152	0,5849408	0,6179019	0,0410961	0,1111801	0,0323465	0,6385721	0,5153524	0,1199097	0,5685244	0,5649356	0,8595350	0,2887205	0,3821412	0,5158526
820	0,2325400	0,7072801	0,4139831	0,0622974	0,7262552	0,5067942	0,4378918	0,3156487	0,2728340	0,5988052	0,8218379	0,5240696	0,6724506	0,6148189	0,5764067	0,4823581	0,0202640	0,6876510	0,5630703	0,6747903	0,0690692	0,1357057	0,0757253	0,4998012	0,5090977	0,1515627	0,5121173	0,6543800	0,7741429	0,3713872	0,3842237	0,4706234
840	0,2166594	0,7141528	0,3956779	0,1117003	0,6702814	0,4414882	0,3453032	0,2699976	0,4175401	0,5247542	0,6502464	0,4700510	0,6534509	0,5856454	0,4937870	0,5204379	0,0239870	0,6007177	0,5400504	0,5702795	0,0705372	0,0860406	0,0555980	0,6135082	0,5139210	0,1793224	0,4709374	0,6069998	0,6519045	0,2946991	0,3941630	0,4412441
860	0,2591317	0,7299062	0,2839379	0,1179025	0,6527737	0,4019559	0,5359311	0,2233740	0,3475055	0,4921665	0,6214047	0,5424837	0,5728109	0,6187776	0,5039244	0,4676443	0,0199157	0,5739929	0,5141490	0,5162712	0,1142125	0,1467610	0,1000659	0,6421184	0,4586288	0,1480469	0,4564840	0,5264765	0,5826891	0,2422824	0,3159098	0,5253749
880	0,2726442	0,6676836	0,3694568	0,1088470	0,8352651	0,4859257	0,4243278	0,3013402	0,3814765	0,3855500	0,8647682	0,4588221	0,6200880	0,5828467	0,4935147	0,5172510	0,0703142	0,7351205	0,5876557	0,4883612	0,0895422	0,1039694	0,0652292	0,5870723	0,4472712	0,1878929	0,4559618	0,4542916	0,5206612	0,3023241	0,5391348	0,4600046
900	0,2553003	0,6899180	0,4148588	0,1381637	0,7198672	0,4117732	0,4456703	0,2006468	0,4202224	0,4923310	0,7736901	0,5056275	0,6056704	0,5168188	0,6133800	0,4158517	0,0670508	0,7321276	0,6328644	0,5317852	0,0697027	0,1094240	0,0464468	0,5939574	0,5012251	0,1459607	0,4913978	0,6218315	0,6432543	0,3056183	0,3627434	0,4733338
920	0,2162015	0,6885710	0,4503482	0,1247288	0,6953296	0,3157637	0,4223044	0,3095520	0,2526842	0,4689219	0,7152551	0,4544177	0,6502724	0,5730902	0,6702893	0,4869857	0,0219434	0,6433120	0,5890910	0,6256843	0,0463430	0,1305468	0,1008147	0,5981949	0,5001725	0,1447594	0,5006157	0,5532988	0,7186060	0,4366223	0,4252336	0,4977902
940	0,2142013	0,6848887	0,5090344	0,1165977	0,7255162	0,3413045	0,4044497	0,2513859	0,3000539	0,5637553	0,7269135	0,6121280	0,6929514	0,6452327	0,6007448	0,4782425	0,0453184	0,7044610	0,5786097	0,5087880	0,0746559	0,1759666	0,1098127	0,6079952	0,5074962	0,1236352	0,5892074	0,6055379	0,8673930	0,3091907	0,4305880	0,3721841
960	0,1726807	0,7921115	0,3760051	0,1110005	0,7489010	0,3873224	0,4552824	0,2450300	0,2763249	0,5621039	0,6611768	0,5259270	0,7555393	0,5257051	0,5869302	0,5523050	0,0568887	0,6926254	0,6323223	0,5830518	0,0928330	0,1624605	0,1028864	0,6263593	0,4036176	0,1179584	0,4839660	0,6043376	0,7266056	0,3091420	0,4399999	0,4963569
980	0,1815335	0,7903273	0,3673558	0,1123262	0,8859345	0,5466799	0,4905884	0,2593909	0,2518969	0,5291432	0,7447892	0,5050403	0,7381732	0,6160410	0,6199049	0,6263166	0,0688036	0,6834520	0,6157372	0,6242582	0,0812746	0,1007296	0,0961535	0,8116490	0,4685001	0,1075304	0,5281012	0,6178501	0,6907158	0,2681423	0,3474076	0,4464446
1000	0,2095182	0,7192958	0,3849783	0,1201789	0,7562570	0,5085277	0,4780548	0,1993816	0,2834044	0,5839887	0,7633085	0,4498794	0,7940879	0,5206322	0,6336941	0,4214943	0,0606839	0,6930088	0,6722768	0,6114750	0,0453767	0,1319228	0,0696555	0,5777154	0,4953327	0,1429841	0,5319680	0,5772733	0,6158638	0,3249793	0,4428942	0,5363130
1020	0,2870898	0,6813102	0,2843851	0,0794275	0,8612946	0,4568591	0,4317145	0,2382705	0,3166648	0,5640847	0,7466822	0,4827191	0,7340647	0,6468710	0,5576336	0,4799353	0,0355858	0,6252835	0,5563814	0,6199652	0,1424939	0,1095145	0,0600413	0,5343809	0,4756514	0,1609933	0,5761363	0,6255505	0,7353924	0,3102875	0,3227723	0,4661239
1040	0,2649958	0,6633947	0,2971702	0,1066353	0,6354637	0,4638630	0,5164561	0,2337994	0,2344795	0,5319229	0,7902611	0,4750392	0,7413653	0,6202391	0,5546022	0,5544609	0,0574807	0,6858897	0,5305531	0,6305000	0,0655983	0,0856926	0,0897963	0,5441976	0,4206405	0,1606502	0,5381871	0,5220174	0,7663919	0,3102919	0,2963872	0,5111806
1060	0,2527370	0,6491993	0,3740521	0,1127787	0,7268259	0,4405694	0,5406183	0,2461172	0,3224652	0,5030296	0,7746190	0,4193847	0,6942191	0,6293837	0,6126108	0,5028715	0,0441235	0,7395081	0,5834143	0,5088053	0,1466778	0,1346631	0,0872556	0,5402870	0,5229050	0,1886136	0,7263482	0,6531344	0,7892837	0,2706673	0,3345455	0,4698535
1080	0,2681829	0,7477477	0,3663619	0,1099343	0,6569341	0,5335641	0,4849178	0,2806843	0,3561287	0,4724661	0,7104968	0,4937348	0,6917765	0,5653181	0,6178360	0,5014300	0,0349649	0,5884333	0,4948861	0,5195879	0,1234607	0,1460690	0,0607906	0,5504015	0,4110606	0,1207159	0,6851188	0,5470280	0,6666153	0,2159938	0,4036697	0,4259013
1100	0,2543032	0,7398500	0,3739272	0,1501584	0,7162716	0,4857813	0,4403974	0,3132518	0,3609319	0,5160022	0,7070931	0,4988831	0,6931026	0,7246828	0,5500439	0,4813304	0,0321859	0,6890004	0,5974110	0,5848879	0,1243851	0,1549298	0,0649275	0,4777543	0,4177012	0,2067762	0,6835554	0,5560364	0,6241964	0,2069452	0,3990893	0,4602769

0	0,2478522	0,7772839	0,4337967	0,1671519	0,8088623	0,4146500	0,4390945	0,3419329	0,2983323	0,5301610	0,7775274	0,5993982	0,6961049	0,5228918	0,7334888	0,5606539	0,0248502	0,6939043	0,5237084	0,6493431	0,0765426	0,1086959	0,0812306	0,7474989	0,4997150	0,2309358	0,5992734	0,5260860	0,6478319	0,3342371	0,4272604	0,4394242
20	0,2364840	0,8626329	0,3863472	0,0719098	0,5470269	0,4845355	0,5205690	0,2306765	0,2941223	0,5940812	0,6543876	0,4832805	0,7503726	0,5665493	0,7370959	0,5735975	0,0713472	0,6970451	0,8162061	0,5532830	0,0857518	0,0693868	0,0406468	0,6641198	0,4709622	0,1385189	0,6155868	0,6126979	0,6283335	0,3956251	0,4937480	0,4827037
40	0,1705454	0,6093772	0,3589917	0,1300405	0,5144038	0,4419908	0,4678538	0,3100856	0,1850398	0,5449404	0,7799188	0,5988744	0,6681562	0,5664281	0,6438989	0,4395965	0,0783253	0,7259363	0,5944982	0,6698366	0,1234572	0,1342378	0,0546487	0,6788325	0,5048166	0,1645395	0,5672271	0,6592334	0,6732987	0,4862348	0,3883159	0,5091150
60	0,1592377	0,7519928	0,3847945	0,0976135	0,5556572	0,5370424	0,4827538	0,3311479	0,2150554	0,5900698	0,7013109	0,6516922	0,6694920	0,6134239	0,5339402	0,5929080	0,1220766	0,7576106	0,7238910	0,6420251	0,0988834	0,1310713	0,0661182	0,5277702	0,5090698	0,1869474	0,5563879	0,5156135	0,7554187	0,6052244	0,3902720	0,4942490
80	0,1646609	0,8180785	0,3390508	0,1114051	0,4189846	0,5580375	0,4702308	0,3192314	0,2216615	0,5137163	0,7102392	0,5630450	0,6917132	0,5272761	0,8395484	0,4742918	0,1066215	0,8658794	0,7804765	0,5532856	0,0754172	0,1155158	0,0852750	0,5364198	0,4747746	0,1168557	0,5615647	0,5844011	0,7750851	0,5046801	0,3847751	0,4424522
100	0,1535806	0,9096826	0,3446464	0,1031781	0,4405074	0,6366903	0,4408523	0,2770334	0,2736284	0,5413968	0,8889212	0,5480633	0,6586954	0,6502682	0,7879523	0,5143786	0,1064820	0,7467793	0,8638982	0,5447831	0,0476962	0,0968629	0,0734643	0,6383706	0,4829374	0,1727567	0,6935830	0,5968135	0,7686374	0,5113893	0,4491649	0,4239558
120	0,1007105	0,6894343	0,3682910	0,1152986	0,4358484	0,4515448	0,4632773	0,2549037	0,3426909	0,5305018	0,8199356	0,6554020	0,6641079	0,6152727	0,5536727	0,4642351	0,1194948	0,7336097	0,6650707	0,6110522	0,0593920	0,0812290	0,0662524	0,5522343	0,3905112	0,1352168	0,6712590	0,5217712	0,7245816	0,6020597	0,4633537	0,4703523
140	0,1239330	0,8140638	0,3269605	0,1112571	0,4518530	0,4775670	0,4761969	0,3510944	0,2436795	0,5536645	0,6667666	0,5402472	0,5980276	0,4648999	0,6736807	0,5448299	0,1721918	0,7941722	0,7499645	0,6351927	0,0737866	0,0851496	0,0477588	0,4795507	0,4416757	0,1365925	0,5475718	0,4095054	0,7392067	0,6923144	0,4969960	0,4640878
160	0,0976475	0,8098154	0,3559177	0,1328099	0,4630163	0,4548051	0,4685766	0,3051677	0,2818561	0,5660469	0,8318650	0,7025872	0,6012518	0,6317291	0,6061419	0,4981083	0,1175283	0,7448429	0,7663450	0,6033747	0,0613939	0,0573958	0,0562116	0,6300117	0,4697975	0,1833797	0,5936566	0,4515418	0,6566029	0,6063872	0,5100535	0,4428299
180	0,0978132	0,5457733	0,3105369	0,1489737	0,4398506	0,6207062	0,4689947	0,4105224	0,3032736	0,5964867	0,7426107	0,6498569	0,8182832	0,6137781	0,6491512	0,5120132	0,1500038	0,7470612	0,6735454	0,5571155	0,1156107	0,1108852	0,1173157	0,6339930	0,4493078	0,1483791	0,6170122	0,4695662	0,8116015	0,5627609	0,4922781	0,3965768
200	0,1708742	0,8219776	0,4366192	0,1527383	0,4886352	0,5892411	0,5321973	0,4706880	0,2994462	0,6481083	0,8498897	0,4760572	0,5694091	0,4918305	0,6148771	0,5715911	0,1457732	0,7669210	0,6934466	0,6197828	0,1476461	0,1059587	0,1137665	0,6423334	0,5006788	0,1648474	0,5645450	0,4330179	0,6699723	0,5919756	0,5061512	0,4177735
220	0,1818322	0,6972070	0,3424535	0,1150110	0,4906757	0,4756258	0,4516055	0,3480717	0,2532451	0,6251317	0,7917417	0,5361808	0,5574247	0,5689599	0,5486670	0,5262414	0,1132044	0,8221547	0,7532095	0,6488276	0,0864101	0,0721774	0,0913032	0,4992610	0,4242343	0,1922423	0,7643073	0,6022188	0,5953446	0,5862679	0,4308344	0,4538714
240	0,0837877	0,7075142	0,3708632	0,1317231	0,4243451	0,4541665	0,4902408	0,3713870	0,4288779	0,5812280	0,6081688	0,5414546	0,6769652	0,4845758	0,5232320	0,6206295	0,1254040	0,6863275	0,8274407	0,5612807	0,1265912	0,1179090	0,0522679	0,6296393	0,4704863	0,1447544	0,5230245	0,5130345	0,6802992	0,5255324	0,5398627	0,3978966
260	0,1555253	0,6454837	0,2832225	0,1588320	0,4573850	0,4052234	0,4758247	0,2563086	0,2750227	0,5631377	0,6017225	0,6114541	0,6212078	0,4996556	0,5614877	0,5432960	0,1135871	0,6421660	0,8304764	0,7076791	0,1084943	0,0914872	0,1183803	0,6196977	0,4203833	0,1590453	0,5553454	0,5411133	0,7082060	0,5744776	0,5055848	0,3125393
280	0,1512794	0,7297490	0,4921594	0,1341730	0,4180084	0,4207422	0,5699002	0,3186471	0,2241374	0,5178737	0,6940503	0,6477849	0,5697986	0,5071099	0,5630198	0,5632566	0,1392149	0,6416069	0,7673583	0,6129591	0,0944125	0,1279732	0,0971817	0,5369996	0,5380164	0,1502398	0,5847712	0,4289391	0,5961176	0,5346261	0,4248251	0,4586516
300	0,1392949	0,8032425	0,4885940	0,1255842	0,4653613	0,4259104	0,4258448	0,3522142	0,3667696	0,5163701	0,7320705	0,5148381	0,5838443	0,5240782	0,5536836	0,5126358	0,1083417	0,6885487	0,7497203	0,5706161	0,0718199	0,1011271	0,1415893	0,5138217	0,5017415	0,1744487	0,4402717	0,4884823	0,7397924	0,4419147	0,4270220	0,4266881
320	0,1317300	0,8344710	0,4248447	0,1565887	0,3980201	0,3934458	0,3417444	0,4004679	0,2265267	0,5468493	0,7812097	0,5919645	0,4881202	0,5878747	0,6151319	0,5606491	0,0570062	0,6874739	0,9068328	0,5586827	0,1031901	0,1152854	0,1416221	0,5291736	0,6054515	0,1259664	0,5312207	0,5809367	0,6645619	0,5537226	0,4427174	0,4458879
340	0,1098426	0,7330747	0,4743043	0,1325156	0,3906741	0,4735039	0,4790237	0,3641958	0,2452489	0,5683602	0,7985385	0,5911516	0,6501749	0,4833782	0,6558276	0,4727685	0,1223794	0,7798697	0,7566413	0,5499752	0,0975500	0,1422824	0,1341903	0,5978931	0,5456196	0,1075609	0,5485533	0,6218352	0,6726168	0,5461715	0,4898202	0,3937230
360	0,1405343	0,8021341	0,3656876	0,0778908	0,4011943	0,4329259	0,5186159	0,2349367	0,2706198	0,6460384	0,5586555	0,6622665	0,6512034	0,5410706	0,6467629	0,5910931	0,1560960	0,8435155	0,7322268	0,5902502	0,1030253	0,1526270	0,1557755	0,5270195	0,5133023	0,1207105	0,5791386	0,5112382	0,5536962	0,6081112	0,4180178	0,5066904
380	0,1247006	0,9202891	0,3004993	0,1828128	0,3746311	0,3911881	0,5822038	0,3175589	0,2457321	0,5046310	0,5686903	0,7513369	0,7277886	0,4865572	0,5109182	0,5205713	0,1151718	0,6148221	0,6954326	0,5574168	0,0759477	0,0839032	0,1153424	0,6285985	0,6055163	0,1159714	0,6458571	0,4686535	0,5861103	0,6064855	0,5488218	0,3517993
400	0,1304089	0,7326132	0,3247455	0,1617557	0,4515003	0,5245435	0,4272547	0,3055465	0,2582306	0,5407266	0,7766136	0,6455110	0,6447592	0,5584452	0,5595179	0,4676556	0,0810769	0,7323280	0,6859805	0,6532790	0,0577051	0,0814059	0,1418903	0,4301839	0,5049278	0,0783009	0,6196003	0,5429349	0,6196123	0,5253019	0,4301754	0,4541522
420	0,1070150	0,7055328	0,3405055	0,1102366	0,5105211	0,4667990	0,4930116	0,2609105	0,2812078	0,5545343	0,7176722	0,6412893	0,6133182	0,4593483	0,5833432	0,5473599	0,1040588	0,8636361	0,6670214	0,6245886	0,0545188	0,1207591	0,2327807	0,5266779	0,5126520	0,0782219	0,6325189	0,4072384	0,4831446	0,5327458	0,4988237	0,4662108
440	0,0891207	0,6638643	0,3561397	0,1460338	0,5140986	0,5342737	0,5036592	0,3760504	0,2757907	0,5110427	0,7272609	0,7020266	0,6080865	0,4945144	0,5612718	0,4975612	0,1000755	0,6828372	0,7426995	0,6516908	0,1369063	0,1323311	0,2049421	0,5588403	0,5384501	0,0757584	0,5900174	0,5709911	0,5527091	0,5473016	0,4233511	0,4353274
460	0,1077531	0,6439722	0,3037643	0,1328231	0,5873734	0,4504328	0,4091523	0,3915942	0,2493149	0,4323564	0,6548827	0,5806583	0,7535600	0,5557564	0,5891717	0,5519668	0,0633796	0,5988565	0,6225957	0,5534041	0,0595349	0,1322463	0,1354485	0,4450462	0,6502778	0,1196039	0,5723642	0,5331485	0,5844849	0,5180958	0,4372810	0,4487279
480	0,0884306	0,7682520	0,4476108	0,1251551	0,3648393	0,4819776	0,4618210	0,3135816	0,3555868	0,4027798	0,7207015	0,5890228	0,6709340	0,4907154	0,6126503	0,5693933	0,0543931	0,6611570	0,7822751	0,4212592	0,0768987	0,1488035	0,1097430	0,4740556	0,6230699	0,1288167	0,5481264	0,5578384	0,7236853	0,5783252	0,5247562	0,4920261
500	0,1232919	0,6630845	0,4129889	0,1039239	0,4502321	0,4633460	0,4318310	0,3810545	0,2837910	0,4675425	0,7879498	0,5812637	0,5401405	0,4294226	0,5908232	0,4086881	0,1212234	0,6083722	0,8935351	0,4604532	0,0872664	0,1909323	0,1035690	0,6150116	0,4656488	0,0842310	0,6238508	0,4824935	0,6677888	0,5711746	0,4113273	0,4526156
520	0,0997558	0,6479516	0,3709312	0,1067768	0,4379826	0,5004138	0,4983491	0,2941594	0,3352558	0,5997162	0,6582959	0,6175542	0,5457552	0,4411112	0,5379974	0,5111929	0,1202292	0,6268040	0,8340227	0,6256970	0,0677156	0,1171441	0,1599062	0,6460035	0,5122859	0,0869843	0,6927963	0,5165609	0,7254329	0,5398917	0,3727607	0,3915544
